predicted_labels	true_labels	lil_interpretations	gil_interpretations
11	11	[('a week', -0.24444726668298244), ('my new card', -0.25016565527766943), ('waiting a week', -0.2534876288846135), ('been waiting a week', -0.25845241639763117)]	"[""I'm still waiting on my new card to be delivered!"", ""I haven't gotten my new card""]"
11	11	[('2 weeks', -0.1985745346173644), ('after 2 weeks', -0.20504929684102535), ('arrived after 2 weeks', -0.20740707218647003)]	"[""I can't seem to be able to use my card"", ""I can't seem to use my card. Can you help?""]"
11	11	[('my card', -0.1197089646011591)]	"[""I can't seem to use my card. Can you help?"", ""I'm still waiting on my new card to be delivered!""]"
0	11	[('i ordered', -0.07478166371583939), ('the card', -0.07783891260623932)]	"['Please assist me in activating the card', ""I'd like to order an additional card""]"
12	11	[('to arrive', -0.20682943612337112), ('take to arrive', -0.2182320673018694), ('my new card', -0.22104594856500626)]	"[""My money hasn't been deposited yet. When will it be?"", ""I'm still waiting on my new card to be delivered!""]"
11	11	"[(""isn ' t here"", -0.18308338709175587), ('2 weeks', -0.18809568975120783), ('do i do', -0.1916921678930521), ('2 weeks ago', -0.19215319119393826)]"	"[""I'm still waiting on my new card to be delivered!"", ""I haven't gotten my new card""]"
11	11	[('is it', -0.33419629745185375), ('arrived yet', -0.3431783588603139), ('has not arrived yet', -0.35424673836678267)]	"[""i haven't received my order and want a refund"", ""I can't seem to use my card. Can you help?""]"
11	11	[('my card', -0.13051067851483822), ('mail ##ed', -0.13417100999504328), ('was mail ##ed', -0.13943700958043337), ('that was mail ##ed', -0.14141510776244104)]	"[""Please help me with my card.  It won't activate"", ""My PIN number was incorrect, and I can't access it""]"
11	11	[('my card delivery', -0.19822832755744457), ('received it yet', -0.19889643974602222)]	"[""I can't seem to use my card. Can you help?"", ""i haven't received my order and want a refund""]"
12	11	[('so long', -0.18447267822921276), ('my new card', -0.19188165105879307), ('taking so long', -0.1951068639755249), ('of my new card', -0.1981737818568945)]	"[""My transfer hasn't appeared yet"", ""I haven't received my card""]"
11	11	[('s still not here', -0.0914307963103056), ('a week', -0.09244619589298964), ('do i do', -0.0948538058437407), ('a week ago', -0.09519848716445267), ('what do i do', -0.0954751439858228)]	"[""Is there a reason my new card hasn't arrived?"", ""My card isn't working at all. What happened?""]"
11	11	[('the card', -0.14946316555142403), ('the card you', -0.15970853436738253)]	"[""Please help me with my card.  It won't activate"", 'Can I request a card?']"
11	11	[('arrived yet', -0.39989691972732544)]	"[""I'm still waiting on my new card to be delivered!"", ""i haven't received my order and want a refund""]"
11	11	[('received it yet', -0.3679343964904547), ('my new card', -0.3694096799008548)]	"[""I'm still waiting on my new card to be delivered!"", ""I can't seem to use my card. Can you help?""]"
12	11	[('my card', -0.21747809648513794), ('will arrive', -0.22062251716852188)]	"[""My money hasn't been deposited yet. When will it be?"", ""i haven't received my order and want a refund""]"
11	11	[('my card', -0.2915906682610512), ('be delivered', -0.2936837701126933), ('to be delivered', -0.29978443682193756)]	"[""I'm still waiting on my new card to be delivered!"", ""i haven't received my order and want a refund""]"
11	11	[('the card', -0.0909428559243679), ('to it', -0.0912086982280016), ('a way', -0.09418055322021246), ('you sent', -0.09451544098556042), ('track to it', -0.09519266523420811)]	['How to access my virtual card', 'How do i activate my card']
47	11	[('two weeks', -0.0491655059158802), ('a card', -0.05121110565960407), ('been two weeks', -0.05181000009179115), ('received it', -0.053419822826981544), ('s been two weeks', -0.05809011869132519)]	"[""My card isn't working at all. What happened?"", 'I think my phone was stolen. What can I do?']"
11	11	"[('is lost', -0.14794694632291794), ('my card', -0.14838260039687157), (""hasn ' t arrived"", -0.15079083014279604), ('my card is lost', -0.15841239597648382)]"	"[""I can't seem to use my card. Can you help?"", ""I'm in China and need a new card. Please help""]"
71	11	[('tracking info', -0.11156788654625416)]	['What countries have access to this service', 'need help with google pay top up']
11	11	[('you sent', -0.09584544040262699), ('the card', -0.09773221611976624), ('the card you sent', -0.10771091980859637)]	"[""Please help me with my card.  It won't activate"", 'How to access my virtual card']"
11	11	[('the card', -0.10241383127868176), ('sent me', -0.10310427937656641), ('you sent me', -0.10900058737024665)]	"[""Please help me with my card.  It won't activate"", 'How to access my virtual card']"
13	13	[('on the app', -0.10475002601742744), ('the app', -0.11148513481020927)]	['Can I use google pay to top up?', 'Can I use this app to change money?']
0	13	[('my card', -0.33122471161186695), ('##ivate my card', -0.33328529074788094)]	['My new card came in.  How do I activate?', 'Card activation is not working. What do i do?']
13	13	[('the new card', -0.1992862317711115)]	['help me link my card', 'How to access my virtual card']
13	13	[('in the app', -0.1321512721478939), ('the app', -0.13456989079713821), ('my card', -0.1380116082727909), ('received my card', -0.14273329265415668)]	['Can I use google pay to top up?', 'Can I top-up via Apple Pay?']
13	13	[('i already have', -0.21170701272785664), ('that i already have', -0.21590804681181908)]	['help me link my card', 'How to access my virtual card']
13	13	[('my new card', -0.13401927426457405), ('in the app', -0.1380305141210556), ('the app', -0.13812432438135147), ('do i do', -0.14940666779875755)]	['Can I use google pay to top up?', 'Can I top up online?']
13	13	[('the app', -0.11489767581224442), ('to the app', -0.12194772996008396)]	['Can I use an auto top-up option?', 'Can I use app to reset PIN attempts?']
13	13	[('to my account', -0.1209656335413456), ('my account', -0.1217204574495554)]	['Can I use google pay to top up?', 'Please delete my account and personal information']
13	13	[('back into the system', -0.12996434047818184), ('into the system', -0.14537981152534485), ('the system', -0.150536285713315), ('found it', -0.1507300827652216)]	"[""Where's my card PIN?"", 'Can I have a supplementary card?']"
13	13	[('your cards', -0.24167634174227715), ('of your cards', -0.24792025610804558), ('link it', -0.24885961040854454), ('do i link it', -0.2612299481406808)]	['help me link my card', 'Can I use google pay to top up?']
13	13	[('a new card', -0.19850564282387495)]	['help me link my card', 'How to access my virtual card']
13	13	[('an existing card', -0.152496256865561)]	['Please specify any limitations that come along with disposable cards', 'help me link my card']
13	13	[('have one already', -0.21689002215862274), ('i have one already', -0.22376486472785473)]	['help me link my card', 'How to access my virtual card']
13	13	[('the app', -0.11658908054232597), ('to the app', -0.12276350893080235)]	['Can I use app to reset PIN attempts?', 'Can I use google pay to top up?']
13	13	[('my new card', -0.2540288846939802)]	['help me link my card', 'Can I use app to reset PIN attempts?']
42	13	[('mis ##placed', -0.03484099730849266), ('reactive it', -0.03857109881937504), ('do that', -0.03987312875688076), ('i mis ##placed', -0.04086128622293472), ('to reactive it', -0.04388190992176533)]	['My phone was stolen! What do I need to do?', 'Help!  What should I do?  My phone was stolen yesterday']
13	13	[('i already have', -0.1951903272420168), ('that i already have', -0.20007549319416285)]	['help me link my card', 'How to access my virtual card']
13	13	[('the app', -0.15855368971824646), ('in the app', -0.16224096342921257), ('received in the app', -0.1722878385335207)]	['Can I use google pay to top up?', 'Can I use google pay for topping -up']
13	13	[('my card', -0.2212059237062931), ('the website', -0.22379135340452194), ('link my card', -0.22454683482646942), ('on the website', -0.22861959412693977), ('to link my card', -0.2307642251253128)]	['Please delete my account and personal information', 'Can I use google pay for topping -up']
13	13	[('the app', -0.2097964808344841), ('my card', -0.21304254606366158), ('to the app', -0.21563778072595596), ('found my card', -0.22076335921883583)]	['Can I use google pay to top up?', 'Can I use google pay for topping -up']
13	13	[('with you', -0.05895441398024559), ('my credit card', -0.06496784277260303)]	['Can I use visa or mastercard with your service', 'help me link my card']
13	13	[('the app', -0.11795840784907341), ('my card', -0.12001240625977516), ('to the app', -0.12400810793042183), ('received my card', -0.12463471293449402)]	['Can I use app to reset PIN attempts?', 'Can I use google pay to top up?']
0	13	[('##ivate it', -0.3261424619704485), ('react ##ivate it', -0.33233066089451313), ('my card', -0.3329625967890024), ('found my card', -0.3340060580521822), ('to react ##ivate it', -0.3363223001360893)]	"['My new card came in.  How do I activate?', ""Please help me with my card.  It won't activate""]"
13	13	[('this new card', -0.23214737698435783)]	['help me link my card', 'How to access my virtual card']
0	13	[('this morning', -0.07975511625409126), ('my jacket pocket', -0.08315787184983492), ('in my jacket pocket', -0.08601333945989609)]	"[""My card isn't working at all. What happened?"", 'My new card came in.  How do I activate?']"
13	13	[('already existing', -0.15911933034658432)]	['help me link my card', 'Please specify any limitations that come along with disposable cards']
13	13	[('the card', -0.17433601804077625), ('the card i received', -0.17455431260168552), ('i received', -0.1783251166343689)]	"[""I can't seem to use my card. Can you help?"", ""My identity hasn't been verified.  Can I use my account?""]"
13	13	[('i already have', -0.21937462966889143)]	['help me link my card', 'How to access my virtual card']
13	13	[('do it', -0.19579549878835678), ('my card', -0.19612376019358635), ('link my card', -0.20750267896801233), ('do i do it', -0.21368397772312164), ('to link my card', -0.2147837788797915)]	['help me link my card', 'Can I use app to reset PIN attempts?']
13	13	[('my card', -0.1401512213051319), ('link my card', -0.1469869650900364), ('to link my card', -0.14993595890700817)]	['How to access my virtual card', 'help me link my card']
13	13	[('my new card', -0.2343682162463665)]	['help me link my card', 'Can I use app to reset PIN attempts?']
13	13	[('my old card', -0.08317288011312485), ('the app', -0.09080175869166851), ('usable with the app', -0.0935689490288496), ('with the app', -0.0964400228112936)]	['Can I use app to reset PIN attempts?', 'is it possible to top-up with google pay']
0	13	[('i lost', -0.17004866059869528), ('thought i lost', -0.17455499339848757), ('i thought i lost', -0.17844773409888148)]	"[""I tried activating my card and it didn't work"", 'My new card came in.  How do I activate?']"
13	13	[]	['help me link my card', 'Please delete my account and personal information']
13	13	[('in the app', -0.05764831230044365), ('the app', -0.06952613592147827), ('enter my card info', -0.07821323350071907), ('my card info', -0.08086394146084785)]	['How to access my virtual card', 'Please delete my account and personal information']
42	13	[('a way', -0.07974398508667946), ('the card', -0.08693061582744122), ('my account', -0.08743896149098873), ('my app', -0.08808214589953423), ('with my account', -0.08915034867823124)]	['It says pending status for my payment. Why?', 'I am not able to verify my id. Why?']
0	13	[('my card', -0.1003911979496479), ('##ivate my card', -0.10286415368318558), ('this morning', -0.10364232212305069), ('react ##ivate my card', -0.1040935330092907), ('my jacket', -0.10544962156563997)]	"[""I can't seem to use my card. Can you help?"", ""My PIN number was incorrect, and I can't access it""]"
13	13	[('your cards', -0.19812622666358948), ('link them', -0.20250863395631313), ('of your cards', -0.20516370236873627), ('do i link them', -0.21638012351468205)]	['help me link my card', 'How to access my virtual card']
13	13	[('my replacement card', -0.07715898379683495)]	['Please delete my account and personal information', 'How to access my virtual card']
13	13	[('to my account', -0.15915459021925926), ('my account', -0.1594979204237461)]	['Please delete my account and personal information', 'Can I use google pay to top up?']
32	32	[('your exchange rates', -0.3115919013507664)]	['How do you exchange currencies', 'On my last trip, I received the incorrect exchange rate']
32	32	[('do you offer', -0.3309972740826197)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
64	32	[('your exchange rates', -0.018845397979021072)]	"['What is the exchange rate for EUR?', ""How's the exchange rate looking right now?""]"
32	32	[('your exchange rate', -0.31846763245994225), ('acquire your exchange rate', -0.31918446291820146)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[('the exchange rate', -0.35115311219124123)]	['How do you exchange currencies', 'On my last trip, I received the incorrect exchange rate']
32	32	[]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[('how often', -0.2527346541173756), ('your exchange rates', -0.25814670987892896)]	['How do you exchange currencies', 'need to exchange currencies']
32	32	[('the exchange', -0.2530892929062247), ('is the exchange', -0.2587775929714553)]	['Tell me your opinion on the exchange rate', 'How do you exchange currencies']
32	32	[('exchange rates', -0.3357155118137598)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[('exchange rates', -0.30703567946329713), ('exchange rates based', -0.3136621007579379)]	['How do you exchange currencies', 'need to exchange currencies']
32	32	[('are exchange', -0.2986091016791761), ('what are exchange', -0.3046554856118746)]	['How do you exchange currencies', 'need to exchange currencies']
32	32	[]	['How do you exchange currencies', 'what are the exchange rates for getting cash']
64	32	[('exchange rate', -0.02481796219944954), ('to me', -0.03526577912271023)]	['Why is the exchange rate different from what I expected?', 'what is the cost for exchanging currencies?']
36	32	[('to exchange', -0.04984223563224077)]	['Can I exchange from USD to GBP?', 'How do you determine the exchange rate?']
66	32	[('like on this app', 0.11898159608244896), ('on this app', 0.06532708927989006), ('this app', 0.01708606258034706)]	['What is the exchange rate for EUR?', 'How does the exchange rate work on this app?']
32	32	[('exchange rates', -0.31158948922529817), ('of exchange rates', -0.31610270304372534)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
63	32	[('your exchange rates', -0.0444561205804348)]	['What is the exchange rate for EUR?', 'What is the system for determining the exchange rate?']
63	32	[]	['Will there be any extra fees if I exchange currencies?', 'Is there an extra charge to exchange different currencies?']
63	32	[('an exchange rate', -0.04460977949202061), ('calculated in', -0.04653828404843807), ('##rre ##ncies', -0.04972824640572071)]	"['What is the exchange rate for EUR?', ""What's the fee for exchange of foreign currencies?""]"
32	32	[]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[('the exchange rates', -0.2920352960936725), ('of the exchange rates', -0.2925351419544313)]	['How do you exchange currencies', 'what are the exchange rates for getting cash']
32	32	[('do you use', -0.336472301336471)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[('the exchange rates', -0.22846609086263925), ('the exchange rates are', -0.22884110863560636)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[('foreign exchange', -0.24032387835904956), ('will you use', -0.24454263580264524)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
17	32	[('the exchange rate', -0.23341986443847418), ('with the exchange rate', -0.23849024111405015)]	['How do you exchange currencies', 'On my last trip, I received the incorrect exchange rate']
32	32	[('would be', -0.2940583473537117)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[('the exchange rate', -0.34734485211083665)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
17	32	[('come from', -0.22319045662879944)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[('your exchange rates', -0.3621123166522011)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
32	32	[]	['On my last trip, I received the incorrect exchange rate', 'When I got cash, my exchange rate was off']
32	32	[('your exchange rates', -0.2696019553113729), ('getting your exchange rates', -0.2700725050053734)]	['How do you exchange currencies', 'how to exchange currencies']
32	32	[('foreign exchange', -0.2970275590196252)]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
32	32	[]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
76	32	[('exchange my money', -0.1597919873893261), ('i exchange my money', -0.1625869907438755), ('foreign exchange', -0.16327878460288048), ('my money', -0.1642034314572811), ('foreign exchange rate', -0.1656353771686554)]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
32	32	[('foreign exchange', -0.2786355474963784)]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
17	32	[('the rate', -0.1442827358841896)]	['is it possible to top-up with google pay', 'what are the exchange rates for getting cash']
32	32	[('for me', -0.3421004619449377)]	['On my last trip, I received the incorrect exchange rate', 'When I got cash, my exchange rate was off']
17	17	[('a foreign currency', -0.3020593151450157), ('the rate', -0.3187541887164116), ('the rate applied', -0.32168541848659515), ('the rate applied is', -0.3263058867305517)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
64	17	[('should of been', -0.07030452415347099), ('i should of been', -0.07185859605669975), ('a currency exchange', -0.08028118312358856)]	"[""help, I see money missing I didn't take out"", ""There is payment showing that I didn't do""]"
17	17	[]	['On my last trip, I received the incorrect exchange rate', 'Exchange rate for my card payment is wrong']
17	17	[('the country', -0.36643772944808006), ('outside the country', -0.3691224195063114), ('something outside the country', -0.3805657960474491)]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
17	17	[('is wrong', -0.387925261631608), ('my purchase', -0.3916203584522009), ('on my purchase', -0.40024005342274904)]	['On my last trip, I received the incorrect exchange rate', 'The exchange rate for foreign ATM currency is wrong']
17	17	[('too low', -0.2866003569215536), ('is too low', -0.29315388947725296), ('the right exchange rate', -0.30703890696167946)]	['How do you exchange currencies', 'Tell me your opinion on the exchange rate']
17	17	[('bought something', -0.36397720128297806), ('looks wrong', -0.36985004134476185), ('the exchange rate', -0.37094014696776867)]	['On my last trip, I received the incorrect exchange rate', 'Tell me your opinion on the exchange rate']
17	17	[('my foreign purchase', -0.3199893794953823), ('to my foreign purchase', -0.3273803982883692)]	['On my last trip, I received the incorrect exchange rate', 'I would like to dispute a direct debit transaction']
17	17	[('a foreign currency', -0.3338449187576771), ('the rate', -0.3523801416158676), ('is wrong', -0.35584964975714684), ('the rate applied', -0.35600082390010357)]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
17	17	[('went wrong', -0.2155984379351139), ('charged too much', -0.22195136547088623), ('was charged too much', -0.22242047637701035), ('too much', -0.22828084789216518), ('russian rub ##le', -0.2306663990020752)]	['On my last trip, I received the incorrect exchange rate', 'Exchange rate for my card payment is wrong']
17	17	[('that i bought', -0.39106282219290733), ('i bought', -0.3971977047622204), ('an item', -0.41647807136178017)]	['On my last trip, I received the incorrect exchange rate', 'Tell me your opinion on the exchange rate']
17	17	[('my card payment', -0.3441386856138706), ('for my card payment', -0.35295187309384346)]	['On my last trip, I received the incorrect exchange rate', 'Exchange rate for my card payment is wrong']
17	17	[('bought something', -0.3186568096280098), ('i bought something', -0.3261202611029148), ('a currency exchange', -0.32619826309382915), ('for a currency exchange', -0.3337404504418373), ('when i bought something', -0.3351154578849673)]	['How do you exchange currencies', 'On my last trip, I received the incorrect exchange rate']
17	17	[('purchase something abroad', -0.22581731900572777), ('i purchase something abroad', -0.23297330364584923)]	['How do you exchange currencies', 'need to exchange currencies']
17	17	[('an item', -0.3781714141368866), ('the exchange rate', -0.3935364857316017), ('was not correct', -0.4121530558913946)]	['On my last trip, I received the incorrect exchange rate', 'The exchange rate for foreign ATM currency is wrong']
17	17	[('bought something overseas', -0.3755953870713711), ('my statement', -0.39257259480655193), ('the wrong exchange rate', -0.3985659470781684), ('on my statement', -0.3985680742189288), ('is on my statement', -0.4026018353179097)]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
63	17	[('been wrong', -0.055151525884866714), ('charged extra', -0.06732628308236599), ('my transaction', -0.06980551406741142), ('last saturday', -0.07065199874341488), ('got charged extra', -0.0744587890803814)]	"[""Why aren't my payment funds available to me?"", ""Why isn't my payment showing?""]"
17	17	[('my card payment', -0.30552399903535843), ('for my card payment', -0.3149845711886883)]	['On my last trip, I received the incorrect exchange rate', 'Exchange rate for my card payment is wrong']
34	17	[('charged more', -0.17597082071006298)]	['When I made a transfer I was charged extra', 'Is a physical charge extra']
17	17	[('was given', -0.39358842745423317), ('i was given', -0.4083688333630562), ('an item', -0.4093601405620575), ('purchased an item', -0.41148513182997704), ('was incorrect', -0.41899413615465164)]	['On my last trip, I received the incorrect exchange rate', 'The exchange rate for foreign ATM currency is wrong']
17	17	[('is correct', -0.3107533995062113)]	['On my last trip, I received the incorrect exchange rate', 'Exchange rate for my card payment is wrong']
76	17	[('was charged extra', -0.07405979558825493), ('last saturday', -0.07409747876226902), ('charged extra', -0.07462041452527046), ('the right exchange rate', -0.0809056032449007)]	"['On my last trip, I received the incorrect exchange rate', ""I see a direct debit transaction that I didn't make""]"
17	17	[('a purchase', -0.22403252124786377), ('on a purchase', -0.2275620512664318)]	['How do you exchange currencies', 'need to exchange currencies']
17	17	[('is incorrect', -0.3377814907580614)]	['On my last trip, I received the incorrect exchange rate', 'Exchange rate for my card payment is wrong']
17	17	[('was wrong', -0.22569988295435905), ('exchange rate was wrong', -0.2259596884250641), ('exchange rate', -0.22613658010959625), ('last saturday', -0.23022603429853916), ('my payment', -0.23405727185308933)]	['On my last trip, I received the incorrect exchange rate', 'Exchange rate for my card payment is wrong']
17	17	[('on this', -0.26282820850610733), ('seems off on this', -0.2745598256587982)]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
17	17	[('i purchased an', -0.3836173377931118), ('purchased an', -0.3841022327542305), ('after i purchased an', -0.39121200516819954), ('to me', -0.3998185619711876), ('given to me', -0.4036303497850895)]	['On my last trip, I received the incorrect exchange rate', 'The exchange rate for foreign ATM currency is wrong']
17	17	[('is right', -0.23305294290184975)]	['How do you exchange currencies', 'On my last trip, I received the incorrect exchange rate']
64	17	[('russian rub ##le', -0.07352522760629654), ('to uk pounds', -0.09025982767343521), ('with my exchange', -0.09514013305306435), ('charged way too much', -0.0961034744977951), ('way too much', -0.09769799932837486)]	"[""Why aren't my payment funds available to me?"", ""Why isn't my payment showing?""]"
17	17	[('an item i', -0.3928914926946163), ('an item', -0.4015708267688751), ('for an item i', -0.4042101874947548)]	"[""My card payment didn't go through"", 'I would like to dispute a direct debit transaction']"
17	17	[('my card payments', -0.18261029198765755), ('for my card payments', -0.18549745343625546), ('is incorrect', -0.187015937641263)]	"['Balance is not up to date', ""My card payment didn't go through""]"
17	17	[('with a', -0.4000188112258911), ('##ieg ##n currency', -0.402969803661108), ('for ##ieg ##n currency', -0.4144552946090698)]	['How do you exchange currencies', 'The exchange rate for foreign ATM currency is wrong']
17	17	[('foreign currency', -0.30804911255836487), ('is incorrect', -0.31273812614381313), ('the exchange rate', -0.3164181839674711), ('in foreign currency', -0.317711578682065)]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
17	17	[('my foreign', -0.3488066513091326), ('in my foreign', -0.35630772449076176), ('used in my foreign', -0.3614337481558323)]	['While doing a transfer, it says declined', 'I just topped up, and the app denied it']
17	17	[('i recently bought', -0.42588939517736435), ('an item', -0.4388193041086197)]	['On my last trip, I received the incorrect exchange rate', 'Tell me your opinion on the exchange rate']
17	17	[('i bought', -0.3964158780872822), ('an item', -0.41345888189971447), ('an item i bought', -0.41873769648373127)]	['How do you exchange currencies', 'On my last trip, I received the incorrect exchange rate']
17	17	[('my transaction', -0.2672890778630972), ('to my transaction', -0.2743813479319215), ('applied to my transaction', -0.2787214540876448)]	['On my last trip, I received the incorrect exchange rate', 'Tell me your opinion on the exchange rate']
17	17	[('my card', -0.3202768359333277), ('for my card', -0.32790781185030937)]	['On my last trip, I received the incorrect exchange rate', 'Exchange rate for my card payment is wrong']
17	17	[('a currency', -0.38589344918727875), ('an item', -0.38835545256733894), ('different from mine', -0.38926612585783005), ('from mine', -0.39211972057819366), ('be changed', -0.3993005845695734)]	"[""My exchange rate isn't correct"", 'Exchange rate for my card payment is wrong']"
17	17	[('a foreign country', -0.2720442973077297), ('in a foreign country', -0.27642976120114326), ('my purchase', -0.2979826647788286)]	['On my last trip, I received the incorrect exchange rate', 'How do you exchange currencies']
34	34	[('a dollar', -0.1420831624418497), ('on it', -0.14985682535916567), ('showing up on it', -0.15871900599449873)]	"[""I was charged twice, when I didn't purchase anything twice"", ""When I tried to access my cash, I wasn't allowed!""]"
34	34	[('my statement', -0.18409405834972858), ('in my statement', -0.19073412753641605), ('an extra pound', -0.19358699955046177), ('for an extra pound', -0.19772781804203987)]	['When I made a transfer I was charged extra', 'Is a physical charge extra']
34	34	[('my statement', -0.17862055636942387), ('on my statement', -0.18273373320698738)]	"['I require verification for my source of funds', ""I've never been to that store.  That's a fraudulent charge""]"
15	34	[('to my account', -0.145412415266037), ('my account', -0.15023555606603622), ('charged to my account', -0.1509353443980217)]	"['When I made a transfer I was charged extra', ""When I tried to access my cash, I wasn't allowed!""]"
15	34	[('my statement', -0.18956584483385086), ('on my statement', -0.19426722079515457), ('recognize on my statement', -0.19731817953288555)]	"[""I was charged twice, when I didn't purchase anything twice"", 'I require verification for my source of funds']"
34	34	[('was charged', -0.14962277188897133), ('i was charged', -0.16165899485349655), ('the extra pound', -0.16823957581073046)]	['When I made a transfer I was charged extra', 'I was charged an extra pound']
15	34	[]	['Is a physical charge extra', '$1 charge in transaction']
34	34	[('my statement', -0.23262829706072807), ('$ 1', -0.23836821131408215), ('on my statement', -0.2446063496172428)]	['Is a physical charge extra', 'When I made a transfer I was charged extra']
34	34	[('these extra charges', -0.15508440509438515), ('have these extra charges', -0.15966115333139896)]	"[""I've never been to that store.  That's a fraudulent charge"", ""I'm being charged for using my card!""]"
52	34	[('my statement', -0.09278226643800735), ('1 ##', -0.0969671942293644), ('on my statement', -0.09887560084462166), ('is about', -0.10450912266969681), ('is on my statement', -0.10667015053331852)]	"[""Can you tell me why I can't make any transactions?"", 'I live in America, but I would like a card']"
15	34	[('charge me extra', -0.24021297693252563), ('on my app', -0.24199595861136913), ('my app', -0.24234971776604652)]	['$1 charge in transaction', 'When I made a transfer I was charged extra']
