predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	[('from his producer', -0.21139246225357056), ('a phone call', -0.21188616752624512), ('in intensive care', -0.21616601943969727), ('his producer', -0.2453964352607727), ('intensive care', -0.2648671269416809)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('encounters on his hunt', -0.11181867122650146), ('s hit lists', -0.11442840099334717), ('on his hunt', -0.16740769147872925), ('# 180', -0.17437875270843506), ('number one', -0.19804483652114868)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('of his wife', -0.06110680103302002), ('the recent lose', -0.08227479457855225), ('a elderly man', -0.13332349061965942), ('his wife', -0.13884317874908447), ('a story', -0.3305622339248657)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('any dirt on him', -0.08818995952606201), (""danielle ' s"", -0.12566322088241577), ('any dirt', -0.16818958520889282), ('on him', -0.19264888763427734), (""gil harris '"", -0.19923484325408936)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('for quite some time', -0.16164064407348633), ('to hell', -0.17124015092849731), ('quite some time', -0.1719016432762146), ('part x', -0.19739782810211182), ('cr ##ei ##ghton duke', -0.20357120037078857)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('seek out', -0.1538202166557312), ('by the queen', -0.16321974992752075), ('on her island', -0.20823514461517334), ('to order and harmony', -0.21891248226165771), ('the queen', -0.2268463373184204)]	['an hour-and-a-half of inoffensive , unmemorable filler', 'meanwhile , more people end up dead']
1	1	[('a young illustrator', -0.09998267889022827), ('a splash', -0.1388455033302307), ('the latino neighborhood', -0.170013427734375), ('new york', -0.18724173307418823), ('carlos ramirez', -0.1984560489654541)]	['meanwhile , more people end up dead', 'too sappy for its own good']
0	1	[('the site', -0.012105107307434082), ('on the site', -0.05722099542617798), ('trance - like', -0.18648698925971985), ('mono ##ton ##ously', -0.2780449092388153), ('a fe ##r ##vor', -0.33126790821552277)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('a mysterious woman', -0.07717877626419067), ('his romantic journey', -0.10640668869018555), ('enter his life', -0.11108386516571045), ('his life', -0.13412755727767944), ('emily watson', -0.1832181215286255)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('too long', -0.1471993327140808), ('the justice system', -0.18827307224273682), ('in the justice system', -0.189564049243927), ('the children', -0.20178866386413574), ('the cracks', -0.2242240309715271)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('to help her father', -0.081279456615448), ('help her father', -0.12321352958679199), ('her two best friends', -0.13471633195877075), ('her father', -0.16757440567016602), ('where her mother works', -0.18623197078704834)]	['meanwhile , more people end up dead', 'too sappy for its own good']
0	1	[('as hell', -0.23480916023254395), ('##uring as hell', -0.3452830910682678), ('sexually predatory', -0.3526986837387085), ('whip smart', -0.35854172706604004)]	['very funny , very enjoyable', 'too sappy for its own good']
1	1	"[(""matt ' s life"", -0.11141884326934814), (""matt ' s"", -0.16689473390579224), ('shadows and phantom ##s', -0.20744282007217407), ('a mystery', -0.24742645025253296), ('his sense of reality', -0.25104349851608276)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('aids testing', -0.18634015321731567), ('fellow actors and actresses', -0.2884925603866577)]	['too sappy for its own good', 'meanwhile , more people end up dead']
1	1	[('# trust each other', -0.16041529178619385), ('trust each other', -0.23272746801376343), ('they have never done', -0.2541009783744812), ('each other', -0.29133570194244385), ('the job done', -0.3130109906196594)]	['meanwhile , more people end up dead', 'very funny , very enjoyable']
1	1	[('quite a fight', -0.07304978370666504), ('the evil intentions', -0.10876584053039551), ('the two lifelong friends', -0.13966816663742065), ('of dump fast', -0.19524532556533813), ('dump fast', -0.25585466623306274)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('the following day', -0.1188652515411377), ('the cemetery', -0.24244576692581177)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('within our se ##lves', -0.14724016189575195), ('we all', -0.21855998039245605), ('our se ##lves', -0.24456995725631714), ('that thing', -0.251412570476532), (""kyle ' s"", -0.26335543394088745)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('a growing attraction', -0.04556208848953247), ('16 - year', -0.06363898515701294), ('whose religious devotion', -0.06890898942947388), ('to the new priest', -0.09326916933059692), ('arriving in los reyes', -0.09760534763336182)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[]	['meanwhile , more people end up dead', 'too sappy for its own good']
0	1	[('north africa', -0.14976200461387634), ('of north africa', -0.1917480230331421), ('of age', -0.21552470326423645)]	['too sappy for its own good', 'very funny , very enjoyable']
1	1	[('of his father', -0.08547067642211914), ('his father', -0.1597692370414734), ('the death', -0.20558232069015503)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('a mysterious minister', -0.05789148807525635), ('two needy women', -0.08770298957824707), ('the form', -0.11558270454406738), (""his victim ' s"", -0.12523388862609863), ('nearly two', -0.1295865774154663)]"	['an hour-and-a-half of inoffensive , unmemorable filler', 'meanwhile , more people end up dead']
1	1	[('start acting their age', -0.2297685146331787), ('acting their age', -0.23578840494155884), ('with their lives', -0.23963332176208496), ('their age', -0.2399342656135559), ('their lives', -0.24464774131774902)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('submarine - launched', -0.2326434850692749), (""the navy ' s"", -0.2531830072402954), ('nuclear missile', -0.32054293155670166), ('the era', -0.40362536907196045), ('immediately following wwii', -0.4222272038459778)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('to get the gun', -0.15560662746429443), ('get the gun', -0.16342425346374512), ('his mother', -0.1978548765182495), ('the gun', -0.21378177404403687), ('mitchell is there', -0.22262060642242432)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('king and cuthbert ##son', -0.06808465719223022), ('the arrival', -0.0681760311126709), ('the eleventh hour', -0.0757225751876831), (""churchill ' s"", -0.14494383335113525), ('major merton', -0.1602882742881775)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('of the real world', 0.1341789960861206), ('the fantasy world', 0.08217918872833252), ('the real world', 0.0740208625793457), ('their attention', 0.03833281993865967), ('of their attention', 0.019742369651794434)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('in law enforcement', -0.10811883211135864), ('to his work', -0.13171225786209106), ('for himself', -0.15182912349700928), ('law enforcement', -0.16321170330047607), ('his work', -0.17848581075668335)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('of his father', -0.05566370487213135), ('30 year old', -0.06882816553115845), ('the death', -0.0938178300857544), ('30 year', -0.09456390142440796), ('his father', -0.10341089963912964)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('sell her publicity', -0.1389140486717224), ('to sell her publicity', -0.14331567287445068), ('the communist hierarchical order', -0.1578991413116455), ('her publicity', -0.16182023286819458), ('of tank deco ##ys', -0.17927837371826172)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('to live his dream', -0.0334092378616333), ('for his family', -0.09069085121154785), ('live his dream', -0.09839212894439697), ('his dream', -0.1852383017539978), ('his family', -0.21750807762145996)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('to work alongside him', -0.05701327323913574), ('work alongside him', -0.10950064659118652), ('ji ##e', -0.16649651527404785), ('alongside him', -0.16971445083618164), (""brother gu ' s"", -0.1934710144996643)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('so many illegal', -0.07631868124008179), ('so many', -0.1282084584236145), ('to this country', -0.17993426322937012), ('##mi ##grants', -0.2656238079071045), ('this country', -0.27382761240005493)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('in new mexico', -0.258233904838562), ('even the world', -0.2637178897857666), ('new mexico', -0.314439058303833), ('the best restaurant', -0.45303651690483093)]	['very funny , very enjoyable', 'meanwhile , more people end up dead']
1	1	[('a professional gamble ##r', -0.046229422092437744), ('in the fishing business', -0.04838395118713379), ('the fishing business', -0.08543109893798828), ('the brit', -0.09120750427246094)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('spreading good cheer', -0.056485116481781006), ('the true meaning', -0.09251606464385986), ('rob each establishment', -0.10297244787216187), ('8 - year', -0.1109040379524231), ('good cheer', -0.11778897047042847)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('a 4th grade class', -0.09730064868927002), ('a substitute teacher', -0.11928629875183105), ('is in debt', -0.16656434535980225), ('a job', -0.18712115287780762), ('4th grade', -0.18852615356445312)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('your memories', -0.5363989174365997), ('your experiences', -0.5581284761428833), ('of them', -0.5590181648731232), ('your memories of them', -0.5744041800498962)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('his father was killed', -0.061408817768096924), ('the 124 tombs', -0.10256385803222656), ('of the indian ocean', -0.12801700830459595), ('was killed', -0.1325293779373169), ('his father', -0.15828657150268555)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('the tower of london', -0.03877013921737671), ('the crown jewels', -0.11004996299743652), ('the tower', -0.11950492858886719), ('of london', -0.13379395008087158), ('rowan atkinson', -0.2845498323440552)]	['meanwhile , more people end up dead', 'too sappy for its own good']
0	1	[('an anthology', -0.37784063816070557), ('micro ##cos ##mic', -0.40029317140579224), ('in scope', -0.42427337169647217), ('the british isles', -0.4430111348628998), ('classical and contemporary', -0.44910261034965515)]	['too sappy for its own good', 'meanwhile , more people end up dead']
1	1	[('a seemingly hopeless struggle', -0.05154383182525635), ('of young athletes', -0.08867752552032471), ('the ultimate night', -0.12108856439590454), ('as many victims', -0.1352754831314087), ('the terrified group', -0.14262664318084717)]	['an hour-and-a-half of inoffensive , unmemorable filler', 'meanwhile , more people end up dead']
0	1	[('of art', -0.3236575722694397), ('money - driven', -0.4590449035167694), ('a true document', -0.5280315577983856)]	['meanwhile , more people end up dead', 'too sappy for its own good']
0	1	[('his subjects', -0.2720549702644348), ('himself and his subjects', -0.3869149386882782)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('un ##folding around him', -0.11389106512069702), ('what else to do', -0.1403784155845642), ('what had happened', -0.16588550806045532), ('around him', -0.1895279884338379), ('had happened', -0.19515234231948853)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('of ma ##ka ##ki', -0.17263174057006836), ('a taliban controlled area', -0.1950339674949646), ('northern alliance held', -0.20932996273040771), ('in november 2001', -0.21322143077850342), ('ma ##ka ##ki', -0.2248365879058838)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('able to heal himself', -0.07716983556747437), ('becomes blurred and treacherous', -0.08802193403244019), ('the strength of strangers', -0.09257751703262329), ('to heal himself', -0.11546659469604492), ('blurred and treacherous', -0.11625325679779053)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('pay for her transplant', -0.07026487588882446), ('for her transplant', -0.08318406343460083), ('drown ##s', -0.12883758544921875), ('her transplant', -0.1405106782913208), ('no money', -0.15318292379379272)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('become good enough', -0.12581318616867065), ('in some cases', -0.1671200394630432), ('some cases', -0.17745047807693481), ('severe competition', -0.1943354606628418), ('good enough', -0.20513230562210083)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('even the simplest decisions', -0.15256065130233765), ('the film', -0.34146344661712646), ('a destructive relationship', -0.36226755380630493)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('better then johnny', -0.13112539052963257), ('the beating he took', -0.13704931735992432), ('then johnny', -0.15415257215499878), ('for joe', -0.1740078330039978), ('the beating', -0.21120566129684448)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('april 1999', -0.18395549058914185), ('month seven', -0.19261866807937622), ('of the agenda', -0.2030920386314392), ('march 2001', -0.24982035160064697), ('the agenda', -0.2704184055328369)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('the kidnapped professor', -0.058678627014160156), ('of their lifetime ##s', -0.07123398780822754), ('the lost temple', -0.08138930797576904), ('the chase', -0.10676318407058716), ('their lifetime ##s', -0.13363748788833618)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('beneath his false facade', -0.1464793086051941), ('the ugly truth', -0.209306001663208), ('his false facade', -0.2232494354248047)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('of love', -0.11572843790054321), ('returning to china', -0.1486126184463501), ('the waitress', -0.18509835004806519), ('to china', -0.20392221212387085)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('a life', -0.1510874629020691), ('un ##fold ##s', -0.15528327226638794), ('before his eyes', -0.17642337083816528), ('unknown to him', -0.23737776279449463), ('his eyes', -0.2666390538215637)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('a naive astronaut', -0.08955556154251099), ('an expose', -0.1587388515472412), ('##s himself', -0.16562312841415405), ('named zip martin', -0.21420520544052124), ('zip martin', -0.25437086820602417)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[(""motown ' s"", -0.18386834859848022), ('fourteen year', -0.2213428020477295), ('the heartbeat', -0.228909432888031), ('every hit', -0.2854938507080078)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('the act', -0.20358437299728394), ('painting over them', -0.380699098110199), ('over them', -0.43287521600723267), ('by painting over them', -0.49466124176979065), ('tags and graffiti', -0.5162817239761353)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('12 year - old', -0.07021081447601318), ('bright clothes', -0.10114872455596924), ('12 year', -0.11427962779998779), ('green hair', -0.12959808111190796)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('earlier in the tale', -0.17587494850158691), ('in the tale', -0.1809448003768921), ('huge media attention', -0.18594074249267578), ('the tale', -0.18877887725830078), ('the double murder', -0.25184619426727295)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('he waits for her', -0.05322408676147461), ('sees in a cafe', -0.08103924989700317), ('waits for her', -0.0953969955444336), ('long - lost', -0.09598588943481445), ('in a cafe', -0.1418386697769165)]	['an hour-and-a-half of inoffensive , unmemorable filler', 'meanwhile , more people end up dead']
1	1	[('the master', -0.22369158267974854), ('bizarre and dangerous', -0.2754167318344116)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('the imperfect ##ions', -0.0742952823638916), ('as they seem', -0.09351181983947754), ('as perfect', -0.12432169914245605), ('a man', -0.1288643479347229), ('they seem', -0.1402273178100586)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('their yearly pilgrimage ##s', -0.14390206336975098), ('merry shop ##pers', -0.15939205884933472), ('to their local malls', -0.19256144762039185), ('fest ##ive', -0.1988404393196106), ('their local malls', -0.2680615186691284)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('a musician into sm', -0.22615933418273926), ('in love', -0.27097541093826294), ('a musician', -0.292317271232605), ('into sm', -0.2946431636810303)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('for their honeymoon', -0.09686535596847534), ('the wishes', -0.09755927324295044), (""sarah ' s"", -0.12459248304367065), ('their honeymoon', -0.13874781131744385), ('sarah and tom', -0.1606670618057251)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
0	1	[('very often', -0.2685522437095642), ('the price', -0.34750568866729736), ('a world', -0.3824812173843384), ('of heart', -0.4009436368942261), ('the faint', -0.41694605350494385)]	['very funny , very enjoyable', 'too sappy for its own good']
1	1	[('a talented street drummer', -0.09049201011657715), ('in a southern university', -0.11007124185562134), ('a southern university', -0.16230225563049316), ('to victory', -0.18250012397766113), ('from harlem', -0.18637830018997192)]	['too sappy for its own good', 'meanwhile , more people end up dead']
1	1	[('the world', -0.2622337341308594), ('the best baseball player', -0.2629331946372986), ('in the world', -0.28882312774658203)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('her older cell ##mates', -0.11762332916259766), ('mit ##ra', -0.11999988555908203), ('8 years', -0.12229418754577637), ('the hands', -0.1345692276954651), ('a new inmate', -0.15928936004638672)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('launches a devastating attack', -0.025970399379730225), ('a devastating attack', -0.0706896185874939), ('mist ##rus ##ts them', -0.08411270380020142), ('with even more discrimination', -0.1010163426399231), ('even more discrimination', -0.15812867879867554)]	['an hour-and-a-half of inoffensive , unmemorable filler', 'meanwhile , more people end up dead']
1	1	"[('lives intersect', -0.21011751890182495), ('is destiny', -0.22090929746627808), (""our own ' republic"", -0.22548896074295044), ('where lives intersect', -0.24188947677612305), ('a maze of situations', -0.2520298957824707)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('nasty but irresistible', -0.06958132982254028), ('goes horribly wrong', -0.10714852809906006), ('horribly wrong', -0.12242650985717773), ('of bombay', -0.1902431845664978)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('a career', -0.1474873423576355), ('large stones', -0.24943023920059204), ('pie ##dra ##s', -0.2529621124267578)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('self proclaimed singles experts', -0.06108999252319336), ('to help their buddy', -0.07414662837982178), ('help their buddy', -0.11022263765335083), ('self proclaimed', -0.1478223204612732), ('their buddy', -0.15213096141815186)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('at the shower', -0.17279893159866333), ('a secret', -0.21581357717514038), ('of her life', -0.2235172986984253), ('almost everyone', -0.2246875762939453), ('her life', -0.23226672410964966)]	['meanwhile , more people end up dead', 'very funny , very enjoyable']
1	1	[('out of the marriage', -0.07340484857559204), ('only one way', -0.08463549613952637), ('of the marriage', -0.10376298427581787), ('the marriage', -0.15898478031158447), ('only one', -0.1720048189163208)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('died over the years', -0.1245923638343811), ('over the years', -0.1477208137512207), ('friends and family members', -0.1922473907470703), ('the years', -0.2363089919090271), ('family members', -0.3118440508842468)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('gets everything , but', -0.07505595684051514), ('from nothing', -0.2231156826019287)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('he holds for it', -0.05074965953826904), ('holds for it', -0.10329419374465942), ('for it', -0.1888466477394104), ('the high standards', -0.21582305431365967), ('i ##gb ##y', -0.2297704815864563)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('for his second year', -0.11203289031982422), ('his second year', -0.12080216407775879), ('daniel radcliffe', -0.2437087893486023), ('of wizard ##ry', -0.31773239374160767), ('hog ##wart ##s school', -0.31834882497787476)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('not far from graduation', -0.042495787143707275), ('beats him up', -0.10750234127044678), ('from graduation', -0.12735939025878906), ('a gangster', -0.13018304109573364), ('pretty normal', -0.14164608716964722)]	['meanwhile , more people end up dead', 'very funny , very enjoyable']
0	1	[('full length', -0.11112058162689209), ('an anthology film', -0.13269004225730896), ('for an anthology film', -0.15912434458732605), ('30 minute', -0.2139986753463745)]	['very funny , very enjoyable', 'too sappy for its own good']
1	1	[('too much time', -0.13666284084320068), ('the angel', -0.18160194158554077), ('too much', -0.1831403374671936), ('the girl', -0.19474995136260986), ('has passed', -0.2751772403717041)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('this hall ##owed ground', 0.04174560308456421), ('the barren deserts', -0.030857741832733154), ('of northwestern saudi arabia', -0.05693650245666504), ('before the burning bush', -0.13157916069030762), ('the sinai peninsula', -0.1318976879119873)]	['very funny , very enjoyable', 'too sappy for its own good']
1	1	[('more than 200 interviews', -0.30654048919677734), ('in lara ##mie', -0.32716286182403564), ('more than 200', -0.36193251609802246), ('conducted in lara ##mie', -0.370669424533844), ('lara ##mie', -0.37744075059890747)]	['meanwhile , more people end up dead', 'very funny , very enjoyable']
1	1	"[(""nick ' s fortune"", -0.061840951442718506), ('to equally outrageous proportions', -0.11839926242828369), (""nick ' s"", -0.14405620098114014), ('on the deal', -0.16611164808273315), (""tim ' s"", -0.20519185066223145)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('3 , 000 miles', -0.14238238334655762), ('in new jersey', -0.241982102394104), ('new jersey', -0.3368856906890869)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('along the way', -0.25263530015945435), ('the way', -0.3866252303123474), (""' s lucky"", -0.44464045763015747), ('s lucky', -0.5093170702457428)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('all - american', -0.2934061884880066), ('of baseball', -0.33776581287384033), ('the world war ii', -0.34901154041290283), (""one family ' s"", -0.5367483198642731)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[(""ellen ' s mother"", -0.2828994393348694), (""ellen ' s"", -0.32829463481903076), ('to the police', -0.4380483031272888), ('the police', -0.43903273344039917), ('a loss', -0.44018256664276123)]"	['meanwhile , more people end up dead', 'very funny , very enjoyable']
1	1	[('to - be', -0.15529674291610718), ('a corrupt empire', -0.1557481288909912), ('a twisted doctor', -0.16137057542800903), ('a slain senator', -0.1745280623435974), ('a huge mouth', -0.19276022911071777)]	['an hour-and-a-half of inoffensive , unmemorable filler', 'meanwhile , more people end up dead']
1	1	"[('started smoking in 1936', -0.09576481580734253), ('in 1936', -0.15788483619689941), (""the world ' s"", -0.2088131308555603), ('the sofa', -0.4541569948196411), ('on the sofa', -0.5463301837444305)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('behind her strange disappearance', -0.040738463401794434), ('her strange disappearance', -0.058972299098968506), ('the truth', -0.14335227012634277)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('shave ##s', -0.33415794372558594), ('some breakfast', -0.3389471173286438), ('wash ##es', -0.3398393988609314), ('has some breakfast', -0.36459511518478394), ('the main square', -0.39092928171157837)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('buried with their father', -0.0894046425819397), ('their dead mother', -0.09729611873626709), ('into the island', -0.14016932249069214), ('with their father', -0.15399742126464844), ('their way', -0.18766182661056519)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('with his own sister', -0.03254711627960205), ('take her to malaysia', -0.058499038219451904), ('his own sister', -0.07100492715835571), ('get her married off', -0.074257493019104), ('her married off', -0.087066650390625)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('should be feeling better', -0.21679818630218506), ('be feeling better', -0.22523707151412964), ('feeling better', -0.27687621116638184), ('four months', -0.3053528666496277)]	['very funny , very enjoyable', 'meanwhile , more people end up dead']
1	1	[('to gangs', -0.15756982564926147), ('their lives', -0.21036839485168457), ('the series', -0.22288042306900024), ('the world', -0.2285761833190918), ('street and prison', -0.2441619634628296)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('to become en ##tangled', -0.03872978687286377), ('come - on ##s', -0.07414489984512329), ('become en ##tangled', -0.08080488443374634), ('come - on', -0.09391957521438599), ('a first round', -0.09685277938842773)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('psychotic wall street broker', -0.11027884483337402), ('wall street', -0.17582380771636963), ('the younger brother', -0.28860437870025635)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('they cannot face', -0.24834799766540527), ('cannot face', -0.3258172869682312), ('the surface', -0.3553886413574219)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('ar ##vas ##u', -0.21377265453338623), ('to the land', -0.2367337942123413), ('the land', -0.3109022378921509)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('while maintaining his integrity', -0.16454994678497314), ('maintaining his integrity', -0.21992570161819458), ('his integrity', -0.2542889714241028)]	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	"[('his "" death ""', -0.042620182037353516), ('to switch back', -0.08159565925598145), ('switch back', -0.16888821125030518), ('east texas', -0.2180955410003662), ('an elderly resident', -0.23182415962219238)]"	['meanwhile , more people end up dead', 'too sappy for its own good']
1	1	[('had a car accident', -0.08545893430709839), ('a car accident', -0.10936981439590454), ('is suffering with amnesia', -0.1511818766593933), ('suffering with amnesia', -0.1654452681541443), ('with amnesia', -0.22569483518600464)]	['meanwhile , more people end up dead', 'too sappy for its own good']
