predicted_labels	true_labels	lil_interpretations	gil_interpretations
0	1	[('in amelie', -0.032591283321380615), ('audrey ta ##tou', -0.06466004252433777), ('was in amelie', -0.06575119495391846), ('that mag ##ni ##fy her outrageous charm', -0.0671234130859375), ('as morning - glory', -0.07408913969993591)]	"['on the worst revenge-of-the-nerds clichés the filmmakers could dredge up', 'comes from the brave , uninhibited performances', 'by far the worst movie of the year', 'equals the original and in some ways even betters it', ""a depressed fifteen-year-old 's suicidal poetry""]"
0	0	[('. . . the movie is just a plain old monster .', 0.27105242013931274), ('is just a plain old monster', 0.20271366834640503), ('just a plain old monster', 0.09891271591186523), ('the movie', 0.07617759704589844), ('. .', 0.052093327045440674)]	"['lend some dignity to a dumb story', ""that 's far too tragic to merit such superficial treatment"", 'saw how bad this movie was', 'in world cinema', 'goes to absurd lengths']"
1	0	[('its best moments', 0.199205219745636), ('in its best moments , resembles a bad high school production of grease , without benefit of song .', 0.19906079769134521), ('in its best moments', 0.1523047685623169), ('benefit of song', 0.14179426431655884), ('without benefit of song', 0.1415424942970276)]	"['goes to absurd lengths', ""the part where nothing 's happening ,"", 'remains utterly satisfied to remain the same throughout', 'the greatest musicians', 'the action is stilted']"
1	0	[('pumpkin takes an ad ##mir ##able look at the h ##yp ##oc ##ris ##y of political correct ##ness , but it does so with such an uneven tone that you never know when humor ends and tragedy begins .', 0.44534069299697876), ('it does so with such an uneven tone that you never know when humor ends and tragedy begins', 0.4237668514251709), ('does so with such an uneven tone that you never know when humor ends and tragedy begins', 0.4099300503730774), ('with such an uneven tone that you never know when humor ends and tragedy begins', 0.3871511220932007), ('such an uneven tone that you never know when humor ends and tragedy begins', 0.37538421154022217)]	"[""that 's far too tragic to merit such superficial treatment"", 'lend some dignity to a dumb story', 'remains utterly satisfied to remain the same throughout', 'goes to absurd lengths', ""the part where nothing 's happening ,""]"
1	0	[('the id ##ita ##rod lasts for days - this just felt like it did .', 0.4084845781326294), ('lasts for days', 0.23841053247451782), ('the id ##ita ##rod lasts for days', 0.23170089721679688), ('this just felt like it did', 0.21004760265350342), ('for days', 0.14539456367492676)]	"[""the part where nothing 's happening ,"", 'goes to absurd lengths', 'on all cylinders', ""that 's far too tragic to merit such superficial treatment"", 'a smile on your face']"
1	0	[('did it better', -0.07424575090408325), ('holden ca ##ulf ##ield did it better .', -0.23932060599327087), ('holden ca ##ulf ##ield', -0.24891018867492676)]	"['lend some dignity to a dumb story', 'saw how bad this movie was', ""that 's far too tragic to merit such superficial treatment"", 'in world cinema', 'the greatest musicians']"
1	1	[('a del ##ect ##able and intriguing thriller filled with surprises , read my lips is an original .', 0.35192281007766724), ('a del ##ect ##able and intriguing thriller filled with surprises', 0.29089057445526123), ('a del ##ect ##able and intriguing thriller', 0.1579565405845642), ('filled with surprises', 0.10314488410949707), ('##ect ##able and intriguing', 0.08275645971298218)]	"['a smile on your face', ""the part where nothing 's happening ,"", 'on all cylinders', 'goes to absurd lengths', 'remains utterly satisfied to remain the same throughout']"
1	1	[('seldom has a movie so closely matched the spirit of a man and his work .', 0.2555413246154785), ('so closely matched the spirit of a man and his work', 0.2418343424797058), ('matched the spirit of a man and his work', 0.21981000900268555), ('the spirit of a man and his work', 0.20682018995285034), ('the spirit of a man', 0.15166473388671875)]	"['lend some dignity to a dumb story', 'saw how bad this movie was', ""that 's far too tragic to merit such superficial treatment"", 'in world cinema', 'the greatest musicians']"
1	0	"[(""nick ##s , seemingly uncertain what ' s going to make people laugh , runs the ga ##mut from stale parody to ra ##un ##chy sex gag ##s to formula romantic comedy ."", 0.3214062452316284), (""seemingly uncertain what ' s going to make people laugh"", 0.2682081460952759), (""' s going to make people laugh"", 0.22151565551757812), (""nick ##s , seemingly uncertain what ' s going to make people laugh ,"", 0.21724802255630493), (""what ' s going to make people laugh"", 0.1930484175682068)]"	"['goes to absurd lengths', ""that 's far too tragic to merit such superficial treatment"", 'remains utterly satisfied to remain the same throughout', 'contains no wit , only labored gags', ""the part where nothing 's happening ,""]"
1	0	[('the action switches between past and present , but the material link is too ten ##uous to anchor the emotional connections that pu ##rp ##ort to span a 125 - year divide .', 0.4639946222305298), ('the material link is too ten ##uous to anchor the emotional connections that pu ##rp ##ort to span a 125 - year divide', 0.42955702543258667), ('too ten ##uous to anchor the emotional connections that pu ##rp ##ort to span a 125 - year divide', 0.39834779500961304), ('is too ten ##uous to anchor the emotional connections that pu ##rp ##ort to span a 125 - year divide', 0.39236485958099365), ('to anchor the emotional connections that pu ##rp ##ort to span a 125 - year divide', 0.23604482412338257)]	"['the action is stilted', 'goes to absurd lengths', 'remains utterly satisfied to remain the same throughout', ""the part where nothing 's happening ,"", ""that 's far too tragic to merit such superficial treatment""]"
1	1	"[(""it ' s an off ##beat treat that poke ##s fun at the democratic exercise while also examining its significance for those who take part ."", 0.4019845128059387), ('s an off ##beat treat that poke ##s fun at the democratic exercise while also examining its significance for those who take part', 0.3908689618110657), ('an off ##beat treat that poke ##s fun at the democratic exercise while also examining its significance for those who take part', 0.3904292583465576), (""' s an off ##beat treat that poke ##s fun at the democratic exercise while also examining its significance for those who take part"", 0.38919419050216675), ('that poke ##s fun at the democratic exercise while also examining its significance for those who take part', 0.3017248511314392)]"	"['very good viewing alternative', 'contains no wit , only labored gags', 'a smile on your face', ""that 's far too tragic to merit such superficial treatment"", 'the action is stilted']"
0	0	"[(""it ' s a cookie - cutter movie , a cut - and - paste job ."", 0.42383480072021484), (""' s a cookie - cutter movie , a cut - and - paste job"", 0.3733783960342407), ('s a cookie - cutter movie , a cut - and - paste job', 0.3675030469894409), ('a cookie - cutter movie , a cut - and - paste job', 0.335232675075531), ('a cookie - cutter movie', 0.1981111764907837)]"	"[""the part where nothing 's happening ,"", 'goes to absurd lengths', 'the action is stilted', 'on all cylinders', 'in world cinema']"
1	0	[('had to look away', 0.11159926652908325), ('i had to look away', 0.09787929058074951), ('to look away', 0.08713585138320923), ('look away', 0.015675067901611328), ('i had to look away - this was god awful .', -0.026733189821243286)]	"[""the part where nothing 's happening ,"", ""that 's far too tragic to merit such superficial treatment"", 'on all cylinders', 'saw how bad this movie was', 'a smile on your face']"
1	1	"[(""thanks to scott ' s charismatic roger and e ##isen ##berg ' s sweet nephew , roger dodge ##r is one of the most compelling variations on in the company of men ."", 0.38469916582107544), ('is one of the most compelling variations on in the company of men', 0.22484678030014038), (""to scott ' s charismatic roger and e ##isen ##berg ' s sweet nephew"", 0.19609016180038452), ('in the company of men', 0.19118505716323853), ('one of the most compelling variations on in the company of men', 0.19092488288879395)]"	"[""that 's far too tragic to merit such superficial treatment"", 'lend some dignity to a dumb story', 'saw how bad this movie was', 'the greatest musicians', 'of saucy']"
1	0	"[("". . . designed to provide a mix of smiles and tears , ` ` crossroads ' ' instead provoke ##s a handful of un ##int ##ent ##ional howl ##ers and numerous ya ##wn ##s ."", 0.46956151723861694), ('provoke ##s a handful of un ##int ##ent ##ional howl ##ers and numerous ya ##wn ##s', 0.3586808443069458), ('##s a handful of un ##int ##ent ##ional howl ##ers and numerous ya ##wn ##s', 0.3320918679237366), ('a handful of un ##int ##ent ##ional howl ##ers', 0.2905164361000061), ('a handful of un ##int ##ent ##ional howl ##ers and numerous ya ##wn ##s', 0.2859410047531128)]"	"['lend some dignity to a dumb story', ""that 's far too tragic to merit such superficial treatment"", 'saw how bad this movie was', 'in world cinema', 'sit through ,']"
0	1	[('a gorgeous , witty , seductive movie .', -0.3821110874414444)]	"['saw how bad this movie was', 'lend some dignity to a dumb story', ""that 's far too tragic to merit such superficial treatment"", 'a smile on your face', 'in world cinema']"
0	0	[('of god', 0.033300697803497314), ('into its world', 0.0020343661308288574), ('its world', -0.012361347675323486), ('draw you deeply into its world', -0.03160125017166138), ('a wary sense', -0.03784441947937012)]	"['lend some dignity to a dumb story', ""that 's far too tragic to merit such superficial treatment"", 'saw how bad this movie was', 'in world cinema', 'sit through ,']"
0	0	"[(""it ' s just plain bored"", 0.14645856618881226), ('it has no sense of humor', 0.13657599687576294), (""it does n ' t believe in itself , it has no sense of humor . . . it ' s just plain bored ."", 0.10064053535461426), (""' s just plain bored"", 0.06065845489501953), ('has no sense of humor', 0.05290251970291138)]"	"['lend some dignity to a dumb story', 'saw how bad this movie was', ""that 's far too tragic to merit such superficial treatment"", 'in world cinema', 'sit through ,']"
1	0	"[(""shoot - ' em - up"", 0.03813648223876953), ('a sequence', 0.03207540512084961), (""ridiculous shoot - ' em - up scenes"", -0.0006393790245056152), (""of ridiculous shoot - ' em - up scenes"", -0.024396121501922607), (""a sequence of ridiculous shoot - ' em - up scenes ."", -0.0783461332321167)]"	"['lend some dignity to a dumb story', 'saw how bad this movie was', ""that 's far too tragic to merit such superficial treatment"", 'in world cinema', 'hide new secretions from the parental units']"
1	1	[('the weight of the piece , the une ##rring professional ##ism of the chilly production , and the fascination embedded in the lu ##rid topic prove recommendation enough .', 0.4021696448326111), ('the weight of the piece , the une ##rring professional ##ism of the chilly production , and the fascination embedded in the lu ##rid topic', 0.37107783555984497), ('the fascination embedded in the lu ##rid topic', 0.21498990058898926), ('the une ##rring professional ##ism of the chilly production', 0.2117598056793213), ('embedded in the lu ##rid topic', 0.07828336954116821)]	"['contains no wit , only labored gags', 'very good viewing alternative', 'goes to absurd lengths', ""that 's far too tragic to merit such superficial treatment"", 'remains utterly satisfied to remain the same throughout']"
1	0	"[(""-LRB- w -RRB- hi ##le long on ami ##able monkeys and worthy environmental ##ism , jane good ##all ' s wild chi ##mp ##an ##zee ##s is short on the thrill ##s the overs ##ize medium demands ."", 0.3830440640449524), ('short on the thrill ##s the overs ##ize medium demands', 0.32339584827423096), ('on the thrill ##s the overs ##ize medium demands', 0.32071512937545776), ('is short on the thrill ##s the overs ##ize medium demands', 0.31435859203338623), ('the thrill ##s the overs ##ize medium demands', 0.22505903244018555)]"	"[""a depressed fifteen-year-old 's suicidal poetry"", 'comes from the brave , uninhibited performances', 'enriched by an imaginatively mixed cast of antic spirits', 'on the worst revenge-of-the-nerds clichés the filmmakers could dredge up', 'equals the original and in some ways even betters it']"
0	1	[('as surreal as a dream and as detailed as a photograph , as visually dexter ##ous as it is at times imaginative ##ly overwhelming .', 0.34097081422805786), ('as surreal as a dream and as detailed as a photograph', 0.1785656213760376), ('as visually dexter ##ous as it is at times imaginative ##ly overwhelming', 0.14468413591384888), ('as visually dexter ##ous', 0.11935454607009888), ('as a photograph', 0.11643248796463013)]	"['lend some dignity to a dumb story', ""that 's far too tragic to merit such superficial treatment"", 'saw how bad this movie was', 'in world cinema', 'goes to absurd lengths']"
1	1	[('pic ##col ##i', -0.0013030767440795898), ('pic ##col ##i is warmly affecting', -0.0767088532447815), ('warmly affecting', -0.09849613904953003), ('so is this ad ##roi ##tly minimal ##ist movie', -0.09952738881111145), ('is warmly affecting', -0.12801483273506165)]	"['contains no wit , only labored gags', 'very good viewing alternative', ""that 's far too tragic to merit such superficial treatment"", 'goes to absurd lengths', 'the action is stilted']"
1	1	"[(""there ' s . . . tremendous energy from the cast , a sense of playful ##ness and excitement that seems appropriate ."", 0.3589734435081482), (""' s . . . tremendous energy from the cast , a sense of playful ##ness and excitement that seems appropriate"", 0.34308987855911255), ('s . . . tremendous energy from the cast , a sense of playful ##ness and excitement that seems appropriate', 0.2946963310241699), ('tremendous energy from the cast , a sense of playful ##ness and excitement that seems appropriate', 0.23491895198822021), ('a sense of playful ##ness and excitement that seems appropriate', 0.17354893684387207)]"	"['lend some dignity to a dumb story', 'saw how bad this movie was', ""that 's far too tragic to merit such superficial treatment"", 'in world cinema', 'sit through ,']"
1	1	[('the holy land and its inhabitants', -0.012562692165374756), ('of the holy land and its inhabitants', -0.0259360671043396), ('the holy land', -0.07023289799690247), ('revealing the human complex ##ities beneath', -0.07136744260787964), ('its inhabitants', -0.11765757203102112)]	"[""that 's far too tragic to merit such superficial treatment"", 'on all cylinders', 'a smile on your face', 'contains no wit , only labored gags', ""the part where nothing 's happening ,""]"
1	1	"[(""the subtle strength of ` ` el ##ling ' ' is that it never loses touch with the reality of the grim situation ."", 0.3941645622253418), ('is that it never loses touch with the reality of the grim situation', 0.19311559200286865), ('that it never loses touch with the reality of the grim situation', 0.14743608236312866), ('it never loses touch with the reality of the grim situation', 0.13570713996887207), (""of ` ` el ##ling ' '"", 0.09556704759597778)]"	"['lend some dignity to a dumb story', ""that 's far too tragic to merit such superficial treatment"", 'saw how bad this movie was', 'in world cinema', 'remains utterly satisfied to remain the same throughout']"
0	1	[('holm . . . em ##bo ##dies the character with an effortlessly regal char ##ism ##a .', 0.2864838242530823), ('em ##bo', 0.152779221534729), ('the character', 0.14587348699569702), ('##dies the character with an effortlessly regal char ##ism ##a', 0.07497388124465942), ('effortlessly regal', 0.06625688076019287)]	"['remains utterly satisfied to remain the same throughout', 'the action is stilted', 'goes to absurd lengths', ""that 's far too tragic to merit such superficial treatment"", 'contains no wit , only labored gags']"
1	0	[('not only describes its main characters , but the lazy people behind the camera as well', 0.36807072162628174), ('the title not only describes its main characters , but the lazy people behind the camera as well .', 0.36427128314971924), ('the lazy people behind the camera', 0.17789381742477417), ('the lazy people', 0.17587310075759888), ('describes its main characters', 0.14508408308029175)]	"['goes to absurd lengths', 'remains utterly satisfied to remain the same throughout', ""the part where nothing 's happening ,"", ""that 's far too tragic to merit such superficial treatment"", 'contains no wit , only labored gags']"
1	0	[('it offers little beyond the momentary joy ##s of pretty and weight ##less intellectual entertainment .', 0.4060382843017578), ('offers little beyond the momentary joy ##s of pretty and weight ##less intellectual entertainment', 0.4010205864906311), ('little beyond the momentary joy ##s of pretty and weight ##less intellectual entertainment', 0.3868982791900635), ('beyond the momentary joy ##s of pretty and weight ##less intellectual entertainment', 0.37846100330352783), ('the momentary joy ##s of pretty and weight ##less intellectual entertainment', 0.36743032932281494)]	"['contains no wit , only labored gags', 'very good viewing alternative', 'goes to absurd lengths', ""the part where nothing 's happening ,"", ""that 's far too tragic to merit such superficial treatment""]"
1	0	[('a synthesis of cl ##iche ##s and absurd ##ities that seems positively decade ##nt in its cinematic flash and emptiness .', 0.28323960304260254), ('seems positively decade ##nt in its cinematic flash and emptiness', 0.2497209906578064), ('that seems positively decade ##nt in its cinematic flash and emptiness', 0.2266278862953186), ('its cinematic flash and emptiness', 0.21140843629837036), ('in its cinematic flash and emptiness', 0.18320882320404053)]	"['goes to absurd lengths', ""that 's far too tragic to merit such superficial treatment"", 'contains no wit , only labored gags', 'remains utterly satisfied to remain the same throughout', ""the part where nothing 's happening ,""]"
1	1	[('a subtle and well - crafted -LRB- for the most part -RRB- chill ##er .', 0.4364925026893616), ('subtle and well - crafted -LRB- for the most part -RRB-', 0.42125236988067627), ('subtle and well - crafted', 0.2323715090751648), ('for the most part', 0.17835336923599243), ('well - crafted', 0.12776243686676025)]	"['very good viewing alternative', 'a smile on your face', 'contains no wit , only labored gags', 'on all cylinders', ""the part where nothing 's happening ,""]"
1	1	[('his best', 0.05007302761077881), ('at his best', 0.04545903205871582), ('the virtues', -0.132920503616333), ('of eastwood', -0.14696234464645386), ('has a lot of the virtues of eastwood at his best .', -0.16116493940353394)]	"['remains utterly satisfied to remain the same throughout', 'the action is stilted', 'goes to absurd lengths', ""that 's far too tragic to merit such superficial treatment"", 'the greatest musicians']"
1	0	"[('a lifetime - channel kind of plot and a lead actress who is out of her depth', 0.27542924880981445), ('by a lifetime - channel kind of plot and a lead actress who is out of her depth', 0.26465946435928345), (""it ' s hampered by a lifetime - channel kind of plot and a lead actress who is out of her depth ."", 0.22616785764694214), ('hampered by a lifetime - channel kind of plot and a lead actress who is out of her depth', 0.22341811656951904), ('s hampered by a lifetime - channel kind of plot and a lead actress who is out of her depth', 0.2020632028579712)]"	"['contains no wit , only labored gags', 'a smile on your face', 'goes to absurd lengths', 'very good viewing alternative', ""the part where nothing 's happening ,""]"
1	0	[('watching its rot ##e plot points connect is about as exciting as gazing at an egg timer for 93 minutes', 0.2568708062171936), ('watching its rot ##e plot points connect', 0.1898585557937622), ('its rot ##e plot points connect', 0.17288756370544434), ('its rot ##e plot points', 0.11584830284118652), ('it feels like an after - school special gus ##sie ##d up with some fancy special effects , and watching its rot ##e plot points connect is about as exciting as gazing at an egg timer for 93 minutes .', 0.11488467454910278)]	"['on the worst revenge-of-the-nerds clichés the filmmakers could dredge up', 'comes from the brave , uninhibited performances', 'equals the original and in some ways even betters it', ""a depressed fifteen-year-old 's suicidal poetry"", 'by far the worst movie of the year']"
0	1	"[('for the most part', -0.0085221529006958), ('the most part', -0.03304570913314819), ('##rily well - acted', -0.08499008417129517), (""director anne - sophie bi ##rot ' s"", -0.27431340515613556), ('is a sensitive , extra ##ord ##ina ##rily well - acted drama', -0.305448055267334)]"	"['in world cinema', 'of saucy', 'the action is stilted', 'goes to absurd lengths', ""that 's far too tragic to merit such superficial treatment""]"
0	1	[('what time', 0.024639248847961426), ('mr . ts ##ai', 0.021049678325653076), ('very original', 0.01312941312789917), ('a very original artist', -0.015949487686157227), ('his medium', -0.030155181884765625)]	"[""that 's far too tragic to merit such superficial treatment"", 'on all cylinders', 'very good viewing alternative', 'lend some dignity to a dumb story', 'a smile on your face']"
1	1	[('sad ##e', 0.19438576698303223), ('an engaging look', 0.05217617750167847), ('fiercely atheist', -0.0914454460144043), ('sad ##e is an engaging look at the controversial eponymous and fiercely atheist ##ic hero .', -0.09906929731369019), ('an engaging look at the controversial eponymous and fiercely atheist ##ic hero', -0.15999647974967957)]	"['contains no wit , only labored gags', 'the greatest musicians', 'remains utterly satisfied to remain the same throughout', 'goes to absurd lengths', ""the part where nothing 's happening ,""]"
0	0	[('films like xx ##x and collateral damage seem like thoughtful treatise ##s', 0.3604680299758911), ('makes films like xx ##x and collateral damage seem like thoughtful treatise ##s', 0.35148078203201294), ('it makes films like xx ##x and collateral damage seem like thoughtful treatise ##s', 0.34325915575027466), ('that it makes films like xx ##x and collateral damage seem like thoughtful treatise ##s', 0.3140929341316223), ('films like xx ##x and collateral damage', 0.2888389229774475)]	"['lend some dignity to a dumb story', 'saw how bad this movie was', ""that 's far too tragic to merit such superficial treatment"", 'in world cinema', 'the greatest musicians']"
0	1	[('a tender , heart ##felt family drama .', -0.17798283696174622)]	"['lend some dignity to a dumb story', 'saw how bad this movie was', ""that 's far too tragic to merit such superficial treatment"", 'a smile on your face', 'sit through ,']"
0	0	[('. . . a hollow joke told by a cinematic gymnast having too much fun em ##bell ##ishing the mis ##ant ##hr ##op ##ic tale to actually engage it .', 0.11156594753265381), ('the mis ##ant ##hr ##op ##ic tale', 0.09125089645385742), ('a cinematic gymnast', 0.0853421688079834), ('a hollow joke', 0.04513674974441528), ('to actually engage it', 0.03622555732727051)]	"['lend some dignity to a dumb story', 'saw how bad this movie was', ""that 's far too tragic to merit such superficial treatment"", 'in world cinema', 'goes to absurd lengths']"
1	0	"[(""the cold turkey would ' ve been a far better title ."", 0.3463153839111328), (""would ' ve been a far better title"", 0.21511346101760864), ('been a far better title', 0.1937463879585266), ('ve been a far better title', 0.18163442611694336), (""' ve been a far better title"", 0.16101205348968506)]"	"[""that 's far too tragic to merit such superficial treatment"", ""the part where nothing 's happening ,"", 'on all cylinders', 'sit through ,', 'a smile on your face']"
1	0	[('manages to be both rep ##ulsive ##ly sad ##istic and mundane .', 0.3529508709907532), ('manages to be both rep ##ulsive ##ly sad ##istic and mundane', 0.3191870450973511), ('to be both rep ##ulsive ##ly sad ##istic and mundane', 0.2746419310569763), ('both rep ##ulsive ##ly sad ##istic and mundane', 0.22587376832962036), ('be both rep ##ulsive ##ly sad ##istic and mundane', 0.21987760066986084)]	"[""the part where nothing 's happening ,"", 'contains no wit , only labored gags', 'remains utterly satisfied to remain the same throughout', 'goes to absurd lengths', 'a smile on your face']"
