predicted_labels	true_labels	lil_interpretations	gil_interpretations
1	1	[('in amelie', -0.6454543173313141), ('her outrageous charm', -0.7774986624717712), ('a kn ##ack', -0.8129485845565796), ('was in amelie', -0.8159483969211578), ('she was in amelie', -0.926143229007721)]	['an interesting exercise by talented writer/director anderson', 'a colorful , joyous celebration of life']
0	0	[('plain old', -0.12400764226913452)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('without benefit of song', -0.03934979438781738), ('benefit of song', -0.06814795732498169), ('its best moments', -0.08567988872528076), ('of grease', -0.14415550231933594), ('of song', -0.17145651578903198)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	0	[('humor ends', -0.32141587138175964), ('tragedy begins', -0.3455539345741272), ('political correct ##ness', -0.36912958323955536), ('such an uneven tone', -0.5312299355864525)]	['a movie that deserves recommendation', 'an honestly nice little film']
1	0	[('it did', -0.43225541710853577), ('for days', -0.44559434056282043), ('like it did', -0.5513819307088852), ('lasts for days', -0.5780967473983765), ('felt like it did', -0.6244924068450928)]	['exhilarating new', 'a remarkably cohesive whole ,']
1	0	[('did it better', -0.6811166852712631)]	['finely crafted ,', 'as beautiful ,']
1	1	[('with surprises', -0.49830275774002075), ('an original', -0.5154407918453217), ('filled with surprises', -0.553403377532959), ('my lips', -0.6002008616924286), ('read my lips', -0.6874019205570221)]	['an emotionally and spiritually compelling journey', 'an engaging and intimate first feature']
1	1	[('his work', -0.5793146193027496), ('so closely', -0.5964868664741516), ('the spirit', -0.624422699213028), ('a man', -0.636778861284256), ('of a man', -0.7457565367221832)]	['an undeniably moving film to experience ,', 'a colorful , joyous celebration of life']
0	0	[('to make people laugh', -0.024000942707061768), ('make people laugh', -0.05538368225097656), ('the ga ##mut', -0.0748894214630127), ('from stale parody', -0.0921621322631836), ('to formula romantic comedy', -0.10903197526931763)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('the material link', -0.16963881254196167), ('the emotional connections', -0.18256467580795288), ('between past and present', -0.18514573574066162), ('125 - year', -0.19144761562347412), ('past and present', -0.24469667673110962)]	['too bland and', 'strangely hollow at its emotional core']
1	1	[('its significance', -0.6171070039272308), ('take part', -0.6436088681221008), ('##s fun', -0.6807675063610077), ('off ##beat', -0.6873121559619904), ('the democratic exercise', -0.7783969193696976)]	['an undeniably moving film to experience ,', 'honestly nice little film']
0	0	[]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('this was god awful', -0.07111316919326782), ('was god awful', -0.09686022996902466), ('to look away', -0.12499040365219116), ('god awful', -0.15950894355773926), ('look away', -0.19831955432891846)]	['exhilarating new', 'too bland and']
1	1	[('most compelling', -0.5504232943058014), ('of men', -0.5721632838249207), ('the company', -0.6206552982330322), ('roger dodge ##r', -0.7741504162549973), ('the most compelling variations', -0.8352600783109665)]	['an emotionally and spiritually compelling journey', 'an undeniably moving film to experience ,']
0	0	[('numerous ya ##wn ##s', -0.03482365608215332), ('of smiles and tears', -0.09012925624847412), ('##wn ##s', -0.09572410583496094), ('smiles and tears', -0.12189143896102905), ('a handful', -0.12501144409179688)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('the grace of god', -0.05553644895553589), ('a wary sense', -0.1035909652709961), ('the grace', -0.11495435237884521), ('of god', -0.18638944625854492), ('its world', -0.18663328886032104)]	['the film is deadly dull', 'too bland and']
0	0	[('no sense of humor', -0.014205753803253174), ('s just plain bored', -0.015962719917297363), ('just plain bored', -0.04013347625732422), ('no sense', -0.11226838827133179), ('of humor', -0.15256571769714355)]	['get this thing over with', 'over and over again']
0	0	[]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('the fascination', -0.560731828212738), ('une ##rring', -0.5867644846439362), ('recommendation enough', -0.5884180665016174), ('the piece', -0.6072210073471069), ('prove recommendation enough', -0.7051259875297546)]	['an undeniably moving film to experience ,', 'filled with honest performances and exceptional detail']
0	0	"[(""##all ' s"", 0.019254028797149658), ('worthy environmental ##ism', -0.0005955100059509277), ('##ize medium demands', -0.05811792612075806), ('medium demands', -0.11717504262924194), ('the overs', -0.14696407318115234)]"	['a movie that deserves recommendation', 'an interesting exercise by talented writer/director anderson']
1	1	[('at times', -0.5235597491264343), ('as detailed', -0.5349128544330597), ('a photograph', -0.5776780247688293), ('a dream', -0.6015789210796356), ('as a photograph', -0.679857075214386)]	['an unsettling , memorable cinematic experience', 'a colorful , joyous celebration of life']
1	1	[('the studio', -0.4520840644836426), ('##tly minimal', -0.5062122642993927), ('warmly affecting', -0.5162309408187866), ('escaping the studio', -0.5645862519741058), ('pic ##col ##i', -0.6070186793804169)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
1	1	[('a sense', -0.49979814887046814), ('the cast', -0.5967799723148346), ('seems appropriate', -0.6310805380344391), ('from the cast', -0.7644778788089752), ('that seems appropriate', -0.7777571976184845)]	['a colorful , joyous celebration of life', 'left me feeling refreshed and hopeful']
1	1	[('its inhabitants', -0.5702746510505676), ('the holy land', -0.6652724742889404), ('the human complex ##ities', -0.7065005600452423)]	['an emotionally and spiritually compelling journey', 'an engaging and intimate first feature']
1	1	[('the grim situation', -0.6029628217220306), ('el ##ling', -0.62702476978302), ('of the grim situation', -0.6442964673042297), ('the reality', -0.6540786921977997)]	['an undeniably moving film to experience ,', 'a remarkably accessible and haunting film']
1	1	[('effortlessly regal', -0.49273836612701416), ('the character', -0.5072024762630463), ('an effortlessly regal char', -0.7195225656032562)]	['a colorful , joyous celebration of life', 'fine , nuanced lead performances']
0	0	[('describes its main characters', -0.0252724289894104), ('behind the camera', -0.0463031530380249), ('its main characters', -0.08835124969482422), ('the camera', -0.1260262131690979), ('as well', -0.13402479887008667)]	['a remarkably cohesive whole ,', 'feels incredibly hokey']
0	0	[('pretty and weight ##less', -0.056908369064331055)]	['too bland and', 'overbearing and']
0	0	[('cl ##iche ##s', -0.06711763143539429), ('decade ##nt', -0.21100598573684692), ('absurd ##ities', -0.23147600889205933)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('the most part', -0.5883868038654327), ('for the most part', -0.6436479091644287)]	"['a sharp script and strong performances', ""'s stylishly directed with verve""]"
1	1	[('the virtues', -0.5205901861190796), ('of eastwood', -0.6517605185508728), ('his best', -0.6638508439064026), ('at his best', -0.8068153858184814), ('the virtues of eastwood', -0.876215323805809)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
0	0	[('out of her depth', -0.03915607929229736), ('a lead actress', -0.060237765312194824), ('of her depth', -0.08596545457839966), ('of plot', -0.13279366493225098), ('her depth', -0.15390604734420776)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('some fancy special effects', 0.3599013686180115), ('after - school', 0.3373905420303345), ('at an egg timer', 0.2877005338668823), ('for 93 minutes', 0.25725317001342773), ('about as exciting', 0.25677305459976196)]	"['this is classic nowheresville in every sense', ""it 's not scary in the slightest""]"
1	1	[('the most part', -0.6469762921333313), ('##rily well - acted', -0.7388581037521362)]	['an undeniably moving film to experience ,', 'an engaging and intimate first feature']
1	1	[('what time', -0.5258261263370514), ('his medium', -0.6008435785770416), ('very original', -0.632470965385437), ('is it there', -0.687273234128952), ('in his medium', -0.7147203683853149)]	['a colorful , joyous celebration of life', 'a breath of fresh air']
1	1	[('fiercely atheist', -0.40472280979156494), ('an engaging look', -0.4558744430541992), ('eponymous and fiercely atheist', -0.47702622413635254)]	['an emotionally and spiritually compelling journey', 'an engaging and intimate first feature']
0	0	[('intel ##li ##gible story', -0.059333860874176025), ('seem like thoughtful treatise', -0.08780044317245483), ('like thoughtful treatise', -0.13225018978118896), ('collateral damage', -0.1609477400779724), ('xx ##x', -0.17239749431610107)]	['it feels painfully redundant and inauthentic', 'an awfully good , achingly human picture']
0	0	[('to actually engage it', -0.047477126121520996), ('a cinematic gymnast', -0.08195281028747559), ('too much fun', -0.09473276138305664), ('too much', -0.136541485786438), ('engage it', -0.15135198831558228)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('a far better title', -0.07471692562103271), ('far better', -0.1365986466407776)]	['a remarkably cohesive whole ,', 'feels incredibly hokey']
0	0	[('scratch the surface', -0.07498878240585327), ('all the elements', -0.08926045894622803), ('the surface', -0.11756539344787598), ('a movie', -0.13159024715423584)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('are magnificent', -0.5949249863624573), ('a chance', -0.6555050015449524), ('two mis ##fi ##ts', -0.8016164898872375), ('together they are magnificent', -0.8232536166906357), ('stand a chance alone', -0.8534333407878876)]	['a powerful and telling story that examines', 'an engaging and intimate first feature']
0	0	[('middle - aged', -0.10062706470489502), ('##ly useless', -0.22108137607574463), ('some hook', -0.22231292724609375), ('as well', -0.24452883005142212), ('on which', -0.2573975920677185)]	['too bland and', 'feels incredibly hokey']
1	1	[('the combatants', -0.34012874960899353), ('of the combatants', -0.4009207785129547), ('this film', -0.4370438754558563), ('the vast collective memory', -0.46771377325057983), ('of this film', -0.5247265994548798)]	['a remarkably cohesive whole ,', 'a majestic achievement ,']
1	1	[('civil ##ity', -0.5137313604354858), ('a step', -0.5347195565700531), ('frank ##ness', -0.5494097769260406), ('very much', -0.5742373466491699), ('its blend', -0.595437228679657)]	['an emotionally and spiritually compelling journey', 'of effecting change and inspiring hope']
0	0	[('foot - dragging rhythms', -0.007285952568054199), ('foot - dragging', -0.03018432855606079), ('di ##sten ##ded pace', -0.07976150512695312), ('the script', -0.15964698791503906), ('kicks in', -0.16546404361724854)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('full - length', -0.0021224617958068848), ('rather than', -0.1797826886177063)]	['exhilarating new', 'a remarkably cohesive whole ,']
1	1	[('right here', -0.6590469479560852)]	['to get excited about on this dvd', 'a highly watchable , giggly little story']
1	1	[]	['a colorful , joyous celebration of life', 'this story still seems timely and important']
1	1	[('is back', -0.5815432369709015)]	['a colorful , joyous celebration of life', 'left me feeling refreshed and hopeful']
0	0	[('one to skip', -0.02886021137237549), ('horror movie fan ##atics', -0.0566176176071167), ('horror movie fan', -0.10589861869812012), ('to skip', -0.11276620626449585), ('horror movie', -0.20105600357055664)]	['updating works surprisingly well', 'not to mention absolutely refreshed']
0	0	[('of emotional steam', -0.11419486999511719), ('a head', -0.1391187310218811), ('emotional steam', -0.1453055739402771)]	['an awfully good , achingly human picture', 'an awfully good , achingly human picture']
1	1	[('deeply appealing', -0.5336370170116425), ('superb ##ly', -0.5414104163646698), ('quite human', -0.5612643957138062), ('chilling but quite human', -0.7753133624792099)]	['an emotionally and spiritually compelling journey', 'an engaging and intimate first feature']
1	1	[('surprising po ##ign ##ance', -0.8433890640735626)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
1	1	[('blair witch', -0.5161792039871216), ('scar ##iest', -0.5365244448184967), ('the others', -0.6572180390357971), ('##ing blair witch', -0.663407176733017)]	['a wonderful film to bring to imax', 'have been the ultimate imax trip']
0	0	[('##ip ##id vulgar ##ity', -0.03583258390426636), ('##hed sight gag ##s', -0.05550438165664673)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('alien ##tation', -0.4190928339958191), ('of alien ##tation', -0.5736158788204193), ('most intriguing', -0.5792308151721954)]	['an engaging and intimate first feature', 'fine , nuanced lead performances']
0	0	[('of its parts', -0.06724816560745239), ('the sum', -0.11525052785873413), ('its parts', -0.13263875246047974)]	['because it plays everything too safe', 'the movie is a disaster']
1	1	[('a triumph', -0.5555905401706696), ('its moments', -0.6072552502155304), ('path ##os', -0.6267122626304626), ('gen ##tility', -0.6472994387149811), ('of path ##os', -0.7941047847270966)]	['an undeniably moving film to experience ,', 'an emotionally and spiritually compelling journey']
1	1	[('a submarine', -0.566821426153183), ('this film', -0.607354611158371), ('good enough', -0.6582587361335754), ('their way', -0.6802148222923279), ('sailors and folks', -0.7056179344654083)]	['a movie that deserves recommendation', 'a wonderful film to bring to imax']
0	0	[('by the filmmakers', -0.08878123760223389), ('of cinematic history', -0.11010068655014038), ('an action film', -0.1219247579574585), ('down the toilet', -0.12198507785797119), ('bright flashes', -0.1232290267944336)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('big bad love', -0.5752319991588593), ('a solid performance', -0.7813483625650406), ('ar ##lis ##s howard', -0.8104950189590454)]	['fine , nuanced lead performances', 'an interesting exercise by talented writer/director anderson']
0	0	[('that ski mask', -0.07231014966964722), ('for his next project', -0.07594633102416992), ('the only way', -0.09200882911682129), ('his next project', -0.11477029323577881)]	['feels incredibly hokey', 'updating works surprisingly well']
0	0	[('killer - thriller', -0.10982418060302734), ('around group therapy sessions', -0.1157379150390625), ('group therapy sessions', -0.18369656801223755), ('##ol ##ve', -0.1914040446281433), ('group therapy', -0.20759350061416626)]	['too bland and', 'exhilarating new']
1	1	[('say so', -0.5818616449832916), ('to say so', -0.6620041728019714), ('to leigh', -0.7185338139533997), ('working - class', -0.8402733504772186), ('major ku ##dos', -0.8881700187921524)]	['a wonderful film to bring to imax', 'a movie that deserves recommendation']
1	1	[('official repression', -0.40901798009872437), ('of official repression', -0.42017948627471924), ('the face', -0.5959166586399078), ('this one', -0.6373646259307861), ('aging hip ##pies', -0.6985581517219543)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
1	1	[('these thoughts', -0.5487135052680969), ('qui ##lls', -0.6334273219108582), ('showing them', -0.6472379565238953), ('as great', -0.7258204817771912), ('keeping these thoughts hidden', -0.7608692049980164)]	['an undeniably moving film to experience ,', 'a wonderful film to bring to imax']
0	0	[('should peak', -0.13873589038848877)]	['too bland and', 'feels incredibly hokey']
1	1	[('on his', -0.6278082728385925), ('the privileged position', -0.7653972506523132)]	['a colorful , joyous celebration of life', 'finely crafted ,']
1	1	[('your subconscious', -0.35506170988082886), ('the nightmare', -0.4501134157180786), ('into your subconscious', -0.4569683074951172), ('a week', -0.496487557888031), ('a way', -0.5666087865829468)]	"[""it 's not scary in the slightest"", 'an unsettling , memorable cinematic experience']"
1	1	[('a little', -0.5424530506134033), ('my interest', -0.5565347373485565), ('to finish', -0.5783046782016754), ('from start', -0.5901789963245392), ('a little crazy', -0.6791073381900787)]	['a colorful , joyous celebration of life', 'this story still seems timely and important']
1	1	"[('its mark', -0.6553645730018616), ('s brilliant', -0.6668989956378937), ('hits its mark', -0.808865875005722), (""' s brilliant"", -0.8209843784570694), ('it hits its mark', -0.9071772396564484)]"	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
1	1	[('a masterpiece', -0.6206757128238678), ('a good charitable enterprise', -0.7450949549674988), ('some interesting real people', -0.8300881683826447)]	['this story still seems timely and important', 'an emotionally and spiritually compelling journey']
1	0	[('recognize him', -0.6812609434127808), ('will quickly recognize him', -0.8978346735239029)]	['this story still seems timely and important', 'it will warm your heart , and']
0	1	[('is a glorious failure', -0.10558831691741943), ('a glorious failure', -0.19287079572677612), ('a failure', -0.24117803573608398)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('a way', -0.5059286057949066), ('##inates us', -0.5329000055789948), ('the situation', -0.588031679391861), ('his characters', -0.5939602255821228), ('simple mel ##od ##rama', -0.8614962100982666)]	['an undeniably moving film to experience ,', 'a colorful , joyous celebration of life']
1	0	[('of american culture', -0.4008551239967346), ('moral suspense', -0.4034954905509949), ('american culture', -0.41529184579849243), ('racial prejudice', -0.4499039053916931), ('ugly and diverse', -0.4608537554740906)]	['an engaging and intimate first feature', 'an emotionally and spiritually compelling journey']
0	0	[('played a crucial role', -0.030518293380737305), ('produced such a script', -0.053913116455078125), ('a crucial role', -0.07153356075286865), ('under ##arm noises', -0.07829809188842773), ('spray cheese', -0.11405879259109497)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('of hand', -0.6265177428722382), ('oscar winner', -0.6456188857555389), ('oscar - winning', -0.7468675971031189), ('director sam mendes', -0.7891065180301666), ('from oscar winner', -0.7894603759050369)]	['a colorful , joyous celebration of life', 'vivid , convincing performances']
0	0	[('the whole', -0.07076483964920044), ('the movie', -0.11226427555084229), ('coarse ##ness', -0.1484537124633789)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('these marginal historical figures', -0.10416853427886963)]	['these people mattered', 'is it a comedy ?']
1	1	[('the formula', -0.5047736167907715), ('to the formula', -0.6147080063819885), ('a typical romantic lead', -0.8096378594636917)]	['a colorful , joyous celebration of life', 'fine , nuanced lead performances']
0	0	[('nothing going for it', -0.0035262703895568848), ('going for it', -0.02852243185043335), ('poetic ##ally romantic', -0.08557790517807007), ('ind ##eli ##ble images', -0.08747023344039917), ('for it', -0.09462219476699829)]	['exhilarating new', 'too bland and']
1	1	[('from the', -0.6198687553405762), ('her distance', -0.6249631941318512), ('some memorable images', -0.7863937467336655)]	['finely crafted ,', 'serves up with style and empathy']
1	1	[('##sta ##ted and touching', -0.7623253166675568)]	['an emotionally and spiritually compelling journey', 'an undeniably moving film to experience ,']
1	1	[('against success', -0.5569069683551788), ('int ##imi ##date', -0.5578014552593231), ('the odds', -0.5904198586940765), ('the hero', -0.6067430078983307), ('seem possible', -0.6682523787021637)]	['what great cinema can really do', 'a very charming and funny movie']
0	0	[('quick - cut', -0.07881569862365723), ('much of the time', -0.0875043272972107), ('the latest system', -0.11905580759048462), ('of the time', -0.14222455024719238), ('of a down video', -0.1454763412475586)]	['feels incredibly hokey', 'too bland and']
1	1	[('relatively simple', -0.5743392109870911), ('af ##fa ##ble', -0.7706123441457748)]	['an undeniably moving film to experience ,', 'a colorful , joyous celebration of life']
0	0	[('worth caring about', -0.09646892547607422), ('caring about', -0.1567082405090332)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('to humor', -0.10656321048736572), ('the viewer', -0.12476974725723267), ('rep ##ug ##nan ##ce', -0.15636318922042847), ('so much', -0.17753666639328003)]	['too bland and', 'overbearing and']
1	1	[('happen again', -0.5994963347911835), ('a place and time', -0.6650330722332001), ('will never happen again', -0.8619526028633118)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
0	0	[]	['overbearing and', 'finely crafted ,']
0	0	[('of some appealing ingredients', -0.05647653341293335), ('the presence', -0.08638691902160645), ('some appealing ingredients', -0.09812116622924805), ('nearly enough', -0.15524375438690186)]	['an awfully good , achingly human picture', 'an awfully good , achingly human picture']
0	1	[('##ept and ridiculous', -0.10409587621688843)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('is madden ##ing', -0.07141298055648804), ('madden ##ing', -0.14472705125808716)]	['your mind is being blown', 'is a truly , truly bad movie']
1	1	[('watching it', -0.5569905042648315), ('its conception', -0.5598076283931732), ('while watching it', -0.640389621257782), ('the confusion ##s', -0.6493332087993622), ('forget it', -0.6575709879398346)]	['an undeniably moving film to experience ,', 'an emotionally and spiritually compelling journey']
1	0	[('the school', -0.6735202968120575), ('easy ways', -0.7684154510498047), ('soft landings', -0.7834258675575256), ('at the school', -0.7937933504581451), ('easy ways out', -0.8505578115582466)]	['a colorful , joyous celebration of life', 'a full experience ,']
1	1	[('singles culture', -0.5448833405971527), ('the smart ##est', -0.7568611949682236), ('a long time', -0.7717097401618958), ('in a long time', -0.9084032326936722)]	['a colorful , joyous celebration of life', 'go around , with music and laughter']
1	1	[('its script', -0.5387258231639862), ('even when', -0.5586765706539154), ('its characters', -0.5700673758983612), ('entirely convincing', -0.5958105325698853), ('is not', -0.5991555750370026)]	['fine , nuanced lead performances', 'an undeniably moving film to experience ,']
1	0	[('far more', -0.578107938170433), ('something else', -0.580767497420311), ('far more pleas', -0.6725504249334335), ('far more pleas ##urable', -0.706472385674715)]	['exhilarating new', 'finely crafted ,']
0	0	[('of the bicycle thief', -0.039063990116119385), ('the tread ##s', -0.0498427152633667), ('the bicycle thief', -0.08772879838943481)]	['too bland and', 'a remarkably cohesive whole ,']
1	1	[('the fascinating connections', -0.6116665303707123), ('a red bridge', -0.6761024594306946), ('under a red bridge', -0.7592081278562546)]	['an engaging and intimate first feature', 'an emotionally and spiritually compelling journey']
1	0	[('the film', -0.3109898269176483), ('have done', -0.35385772585868835), ('you have done', -0.3791792690753937), ('the art', -0.39761944115161896), ('know you have done', -0.4273488521575928)]	['the most surprising thing about this film', 'that best describes this film : honest']
1	1	[('its best', -0.6760414838790894), ('old - form', -0.7838958352804184), ('at its best', -0.804929718375206)]	['finely crafted ,', 'a breath of fresh air']
1	1	[('potentially forget', -0.5441201329231262), ('divert ##ing', -0.5701692998409271), ('strangely divert ##ing', -0.7253013849258423), ('something strangely divert ##ing', -0.8322050720453262)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
1	1	[('the stage', -0.627079427242279), ('wa ##cky', -0.6773169934749603), ('his face', -0.6949968636035919), ('the first place', -0.804192528128624), ('in the first place', -0.8749404698610306)]	['a colorful , joyous celebration of life', 'mr. polanski is in his element here']
1	1	[('imagination and flair', -0.5772489011287689), ('the fantasy cinema', -0.6042927205562592), ('with imagination and flair', -0.6820913255214691)]	['a colorful , joyous celebration of life', 'an undeniably moving film to experience ,']
0	0	[('in front of it', -0.03532123565673828), ('behind the camera', -0.07477957010269165), ('front of it', -0.09044599533081055), ('even worse', -0.11456078290939331), ('of it', -0.12448227405548096)]	['exhilarating new', 'a remarkably cohesive whole ,']
0	0	[('being dish ##ones ##t', -0.047129809856414795), ('dish ##ones ##t', -0.07517904043197632), ('passing in the night', -0.08090424537658691), ('in the night', -0.10516911745071411), ('the end', -0.12059390544891357)]	['too bland and', 'overbearing and']
1	1	[('a lot', -0.4908474087715149), ('a cast', -0.5479382276535034), ('of energy', -0.5527589917182922), ('a lot of energy', -0.7936540096998215)]	['an emotionally and spiritually compelling journey', 'a colorful , joyous celebration of life']
1	1	[('smart people', -0.5953244566917419), ('a compelling plot', -0.6901926100254059), ('amid a compelling plot', -0.7849912345409393)]	['a colorful , joyous celebration of life', 'an emotionally and spiritually compelling journey']
0	0	[]	['an awfully good , achingly human picture', 'an awfully good , achingly human picture']
0	0	[('this clever idea', -0.11604666709899902), ('far less funny', -0.11738723516464233), ('killers from space', -0.14031249284744263), ('far less', -0.21903455257415771), ('the original', -0.23495268821716309)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
1	1	[('shaggy too', -0.5509418249130249), ('##by doo', -0.5895116329193115), ('look and sound great', -0.8133684694766998)]	['a colorful , joyous celebration of life', 'go around , with music and laughter']
0	0	[('to take hold', -0.07588791847229004), ('take hold', -0.13505148887634277), ('the trail of o', -0.19285815954208374), ('a sleek socio ##path', -0.21314120292663574), ('asian hit ##men', -0.23985987901687622)]	['your mind is being blown', 'a problem hollywood too long has ignored']
0	0	[('in real time', -0.08725696802139282), ('un ##fold', -0.11275815963745117), ('a miserable relationship', -0.13273632526397705), ('real time', -0.1343609094619751), ('inter ##mina ##bly', -0.18559306859970093)]	['too bland and', 'exhilarating new']
1	0	[('fraternity life', -0.3269810676574707), ('the abilities', -0.38821274042129517), ('its ambitions', -0.44303321838378906), ('on fraternity life', -0.451953262090683), ('their feature debut', -0.4936746135354042)]	['exhilarating new', 'finely crafted ,']
0	0	[('for the small screen', -0.03502470254898071), ('the small screen', -0.083343505859375)]	['a remarkably cohesive whole ,', 'neatly constructed thriller']
0	0	[('thoroughly conde', -0.2834393382072449)]	['too bland and', 'overbearing and']
1	1	[('ku ##ras and miller', -0.7242431938648224)]	['a colorful , joyous celebration of life', 'this story still seems timely and important']
0	0	[]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('archival foot - age', -0.0874066948890686), ('than - objective', -0.11600160598754883), ('its wealth', -0.21233516931533813)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
0	0	[('z ##ig ##za ##g', -0.07558643817901611), ('constructed around him', -0.12399697303771973), ('a film', -0.1501057744026184), ('around him', -0.163324236869812)]	['too bland and', 'overbearing and']
0	1	[('love thy ##sel ##f', 0.057875096797943115), ('of any size', 0.016553401947021484), ('thy ##sel ##f', 0.0009873509407043457), ('any size', -0.024828970432281494), ('young women', -0.06070578098297119)]	['exhilarating new', 'a remarkably cohesive whole ,']
1	1	[('is truly stirring', -0.81538026034832), ('it is truly stirring', -0.8817757219076157)]	['an undeniably moving film to experience ,', 'a very charming and funny movie']
0	0	[('this lifeless boxing film', -0.03321021795272827), ('the tricks alone', -0.0628288984298706), ('learned new tricks', -0.09208917617797852), ('the tricks', -0.11280703544616699), ('new tricks', -0.20319485664367676)]	['finely crafted ,', 'exhilarating new']
0	0	[('of scottish director ritchie', -0.047027587890625), ('his heart', -0.09161806106567383), ('scottish director ritchie', -0.10029804706573486), ('the work', -0.19524508714675903), ('in it', -0.23016458749771118)]	['is a truly , truly bad movie', 'is a truly , truly bad movie']
